ID,rwi_weight,pop2020,download_mbps_fixed,upload_mbps_fixed,latency_fixed,gdp_tot,gdp_per_capita,popDANE,pop60plus,pop60plus_ratio,pop_density
10300,-0.2070857142857143,8700.204160445463,3.893,3.722,28.0,27000000.0,2065.746856749381,13070.333333333334,1744.7426376342771,0.2005404247369919,21.220623815455475
14311,-0.3811945349680642,44845.23449755424,6.0755,3.854,27.0,54810000.0,2560.0983994519524,21409.33333333333,4453.314827203751,0.0993040816287096,47.445492244478125
14292,-0.0959950075001335,54282.77561296477,7.261,0.957,34.0,80190000.0,2525.351136864647,31754.0,5682.788005828857,0.1046886041043117,96.08505776250165
10162,-0.330768977559347,44666.83776229926,6.04,3.069,31.0,72900000.0,1717.7596079078207,42439.0,3600.708590507508,0.0806125701055708,63.7601702154439
12393,-0.1757418146698231,68175.74594147979,4.173,1.696,39.0,68580000.0,1676.854613917551,40898.0,4557.952447652817,0.0668559233890193,153.05531260549853
11470,0.0693615472443295,48912.53204174814,5.498,2.83775,37.0,505710000.0,16777.02949275122,30143.0,11054.444569826126,0.2260043409813841,113.41004512897489
13715,0.2084048174335762,35411.46939557947,4.6455,3.37,27.0,60210000.0,2375.897719201326,25342.0,3424.1274843215942,0.0966954363308357,113.0704308959289
14544,-0.2360026261835564,51927.59209543599,4.44475,2.862,33.25,87210000.0,2571.580219974641,33913.0,2222.9407492876053,0.0428084696321396,16.551974406243332
12717,0.0365142125101663,30144.79918338068,5.468,2.7235,26.5,44550000.0,1613.0200224483146,27619.0,2692.00987458229,0.0893026308852121,13.049319810210598
11414,-0.2669685987595905,27915.313745808235,5.0235,0.879,38.0,47790000.0,1638.3270483373328,29170.0,3681.6461842656136,0.1318862548990139,35.655534878953176
13770,0.0287462282503996,18369.47517455968,5.849,4.5625,25.0,40230000.0,1756.6918475175758,22901.0,1613.68910497427,0.087846228029917,25.45264455893555
11803,0.4443293444850088,26104.87458190841,5.068,2.9915,30.5,206010000.0,6491.979957772665,31733.0,3149.1998291015625,0.1206364665426919,171.25729218507587
12568,-0.2942198049146011,18996.68787176616,5.709,2.754,33.0,63045000.0,2021.9043648375607,31181.0,3106.7200269699097,0.1635400890903342,47.32902891016534
10281,-0.3291257580911846,31842.082166562497,5.6305,0.865,36.0,44820000.0,1809.666087939597,24767.0,973.6787935495375,0.0305783644567063,23.690909596674434
10556,-0.1323055841829944,30664.22470846081,6.544,4.159,27.0,77760000.0,2091.2782723287523,37183.0,2702.4743292331696,0.0881311807139056,40.167085870075795
10427,0.6744446036239269,298374.84541453427,12.90975,4.4095,37.0,1313550000.0,4079.4618483125305,321991.0,28670.216990470886,0.0960879156908792,610.4855142989466
14631,0.5511506658530898,52822.313348392265,10.177,5.695,26.0,201150000.0,4829.763734152901,41648.0,2490.6805214881897,0.0471520530549425,522.0928545477426
10104,0.4065503024637754,100293.98879444983,9.354,3.25725,39.0,493020000.0,4410.272924885275,111789.0,8344.96047091484,0.0832049913581325,191.416476619398
12926,0.01174795530426,32538.28169501882,6.83425,3.0555,28.0,56700000.0,1503.4603452390422,37713.0,6857.713101923466,0.2107583051311923,50.11527748807656
11935,-0.0216828168399435,31129.82029896675,6.8615,2.70375,29.0,21600000.0,1534.1998721500106,14079.0,4801.527957737446,0.1542420711595568,65.45129422569308
10190,-0.0863263416557464,28255.235304972703,3.94875,1.97975,32.0,75870000.0,2113.664855829503,35895.0,518.2716608047485,0.0183425002556441,92.50792205100726
13175,-0.1756136429732003,32133.39959173793,4.0085,2.0415,33.0,52380000.0,1454.353620613061,36016.0,4057.083158254624,0.126257514293563,70.2023565386833
12689,0.1254141685249379,28902.078320402296,4.604,2.198,32.5,40500000.0,1611.170784103115,25137.0,1828.7550163269043,0.0632741699767648,50.49662589160748
14126,0.5401441736626108,88011.98893518368,7.022,1.375,41.0,240840000.0,2102.139322155208,114569.0,5868.390778720379,0.0666771748908225,93.53904041051257
10650,-0.0744392114335718,28914.60222877508,6.4505,2.48575,47.0,543240000.0,8641.511835072537,62864.0,2614.889831542969,0.0904349231870358,16.93736488920404
14204,-0.2891854540785491,17607.707406198402,4.14175,2.2785,42.0,37530000.0,1820.3424358539069,20617.0,0.0,0.0,29.740272120499007
10376,0.0114632958643845,12805.303206083723,8.96275,5.6145,37.0,633420000.0,28099.547511312216,22542.0,814.018798828125,0.0635688812461222,8.846451456544159
10094,0.2708070760074552,35389.27491393909,6.814,1.344,36.5,76140000.0,1820.442319187089,41825.0,0.0,0.0,57.502165635032064
12057,-0.2287051520509914,27202.44401970244,4.79075,4.761,39.75,67500000.0,1913.86203181264,35269.0,0.0,0.0,17.838296526310316
12028,0.3544608462749324,15972.84763252704,4.464,3.182,36.0,58590000.0,2038.409351842188,28743.0,495.62890243530273,0.0310294641154659,13.41588487308155
14258,0.2770790725976608,21175.727682955945,3.707,3.205,30.0,71280000.0,1845.819198798457,38617.0,1372.4209213256834,0.0648110394067036,25.41430389502036
14974,0.1274211242713391,27863.10546674511,4.51275,4.0625,21.75,106380000.0,3436.379494137029,30957.0,2511.6011085510254,0.0901407458529217,26.91917088949262
12461,0.3281106214928894,19886.713222591417,4.771,2.7215,38.0,231930000.0,5891.7820398831445,39365.0,1985.304054260254,0.0998306775000374,21.761454863483763
11915,-0.0704104629124462,19702.868728589623,6.78575,5.04,23.25,28350000.0,1834.0018113598137,15458.0,1288.7656936645508,0.0654100532982033,49.01853967323929
13024,0.0154269836995938,12308.836327425528,6.369,6.7185,31.0,96930000.0,5427.819464665696,17858.0,733.2766571044922,0.0595731909661245,14.958374779733939
10822,0.2984356974129486,17941.570528820608,4.32725,2.7775,41.5,966870000.0,19711.12288999429,49052.0,1199.5234489440918,0.0668572155942104,23.27763635101709
11474,0.2765972150465199,37380.38617125518,9.534,3.708,41.0,43200000.0,2565.396834822887,16839.5,2486.6889610290527,0.0665238970415257,24.578235772681275
13719,0.2066154812276605,15254.15969114321,3.93225,3.604,30.0,40770000.0,2125.31929312412,19183.0,1089.4771728515625,0.0714216446471403,33.03040003121065
13506,-0.1014274095191122,14479.861234885955,5.821,3.91,29.0,43200000.0,2003.338898163606,21564.0,1126.2498779296875,0.0777804330898035,33.33621691807425
11749,-0.2291793519248399,7526.97960029798,4.34775,2.93075,20.75,50760000.0,2926.323071601522,17346.0,597.8129377961159,0.079422686062873,20.99467892017044
10084,-0.1022127396907992,24221.823394039315,3.91375,2.6995,23.0,111780000.0,4072.2795001639406,27449.0,1891.6478648185728,0.0780968399465782,26.005646502728066
14073,0.0354174039929161,14491.246620889968,3.8605,2.58775,30.0,212625000.0,7817.957862999596,27197.0,944.1574945449828,0.0651536420050933,17.995130469510073
11734,-0.167673984712491,23022.335700594936,4.425,1.8705,50.75,38070000.0,2411.0196326789105,15790.0,827.957275390625,0.0359632179010068,32.927869074461924
11765,0.6033711452115038,477856.3306040554,15.14675,5.1115,38.0,1491480000.0,2903.491439306189,513685.0,35352.454312324524,0.0739813455388059,92.44455752611988
13829,-0.0302133027522936,8456.052990506012,4.976,4.784,40.0,18360000.0,1303.5143769968051,14085.0,504.5341731309891,0.0596654460062457,10.092037572473137
10339,0.2134171688647908,9800.576838340994,1.38575,1.75075,82.0,9450000.0,925.8352111296168,10207.0,598.0555295944214,0.0610224826006933,8.887354046369172
10699,0.5700955223880602,15302.332374148831,4.5505,2.52,21.0,33750000.0,2707.798459563543,12464.0,1556.860870361328,0.1017401029003545,16.92234636337441
14775,0.086589427199113,33056.37637794231,6.29375,2.0595,30.0,79110000.0,2573.603565503107,30739.0,382.989818572998,0.0115859589143762,29.41508733072326
13869,0.3720907633225396,192679.02316896152,4.87,0.8195,43.0,412560000.0,3172.51349563987,130042.0,10494.250350952148,0.0544649343678147,27.816163101107602
12254,-0.3991035120062444,32022.920866099725,2.81725,2.01875,31.75,113535000.0,2145.631159701027,52914.5,2200.951838493347,0.0687305148614138,3.2187433746690166
10858,0.218,20006.444060815687,4.1215,2.8765,20.5,40770000.0,2274.476987447699,17925.0,1325.999755859375,0.0662786326160008,27.144802646993163
11597,-0.1312198009232509,69208.95081505502,5.016,1.2125,33.0,165510000.0,3517.223792421956,47057.0,6287.563866496086,0.090848998466949,31.27832534611681
14151,0.4991339265755843,87021.89561500479,11.8975,5.094,31.5,253260000.0,2361.750937202753,107234.0,7744.385284423828,0.0889935254764606,347.56896907703367
10020,-0.2274338357076578,61177.22211556874,5.982,1.033,36.0,73980000.0,1530.947995778408,48323.0,8542.796203613281,0.1396401455998647,103.02002327366007
10938,-0.1571690037234249,66724.23687647338,5.546,0.7955,38.0,218430000.0,3648.34393946986,59871.0,4871.3786697387695,0.0730076340739146,102.17705105509164
13202,0.1306538875380065,110970.53477728464,8.226,4.088,32.0,526230000.0,6271.511655622825,83908.0,14086.923754692078,0.1269429203253297,45.10991443239126
11703,0.3568588193620509,441714.95056892507,10.41225,3.156,32.0,1430460000.0,2867.469299880928,498858.0,38714.7356262207,0.087646423505377,141.39429211952236
10989,0.0378903208909202,59080.10149982141,5.29125,0.8495,35.0,136080000.0,2110.912898472039,64465.0,5470.56559753418,0.0925957379668807,56.92742281575164
14405,-0.3158592016739535,44206.18684552948,4.955,0.786,35.0,64800000.0,1794.41736818786,36112.0,3297.607826709748,0.0745960704150448,48.232889318802094
10175,-0.159856441899341,54606.00522265851,5.085,0.773,45.0,105840000.0,2470.8766195867865,42835.0,0.0,0.0,38.439395975889504
12255,0.2526790951120271,18715.953112229166,9.00225,5.554,31.0,21600000.0,1240.5950261329044,17411.0,1677.738525390625,0.0896421633101001,162.88233778058142
12582,-0.1995210707737485,71330.59482515256,6.876,1.801,35.0,58590000.0,1215.1819973037436,48215.0,6997.9970703125,0.0981065290071697,245.21534812356066
14521,-0.2000879480542448,9181.991513629517,5.542,1.075,35.0,44280000.0,1282.7346465816918,34520.0,237.0265995264053,0.0258142908512351,38.09363186724893
10956,0.1399830727854548,311049.6730635342,6.6205,0.839,38.0,258120000.0,2366.944210101603,109052.0,22645.80670166016,0.0728044703555582,347.5232717046673
12326,-0.1387574114482082,48209.74141948934,5.161,4.1765,30.0,47250000.0,1275.234805138724,37052.0,3953.375342607497,0.0820036620443124,130.9867361244608
12034,0.0150716689798785,47278.27617647353,5.1605,0.98825,38.0,60480000.0,1152.4170652236048,52481.0,3462.904472351074,0.0732451508897076,94.79680760928824
13990,0.0657567980299748,127886.0073481116,8.33,2.644,33.0,300240000.0,2618.387316205327,114666.0,9623.1640625,0.0752479826530615,126.2189893293943
12133,0.011460949827891,118018.74913649895,4.553,0.756,50.0,300780000.0,3204.116199546196,93873.0,10933.08366394043,0.0926385319615222,22.75258151070492
10719,-0.2552624886910798,45230.49329498839,4.612,3.114,39.0,65070000.0,1805.393707341435,36042.0,2347.346155166626,0.0518974254792555,47.50232637523962
10873,0.1521385920035867,9936.57076839883,10.6,3.233,18.0,32670000.0,2730.235667725221,11966.0,0.0,0.0,128.86855460204063
12170,0.093847445432907,5427.446077589921,10.766,6.005,15.0,39150000.0,4865.469458770895,8046.5,644.770902633667,0.118798214374887,80.55797549402656
11210,0.3418070299090171,10882.865106256795,8.6345,5.4,19.0,136890000.0,8938.295788442703,15315.0,785.2093849182129,0.0721509802107883,90.11403576110207
11733,-0.0522348655319042,11405.310613602607,8.3735,5.2025,17.0,46710000.0,3298.495868935809,14161.0,1433.1083445549011,0.1256527238149653,93.87333470215118
11364,0.0246259482152194,6231.773500459738,10.81525,4.945,21.0,35640000.0,4214.260376019865,8457.0,577.0674591064453,0.0926008397230536,57.244283692350635
14540,0.5190132103778451,12081.33230922754,8.57825,2.7825,28.0,48600000.0,4618.015963511973,10524.0,1308.4473223686218,0.1083032308753935,156.87567626774137
12400,0.8729907716730984,81478.81169785553,18.0055,5.3355,23.5,456030000.0,5190.062140076935,87866.0,11238.87289428711,0.1379361414347051,1636.7097101119955
10561,-0.2546593941751855,15450.065894070864,15.5975,9.715,16.0,46440000.0,3652.666352052855,12714.0,1915.911231994629,0.1240066705948407,25.6763740255013
10704,0.264454442594789,15969.05188205759,10.6805,3.2365,15.5,100710000.0,5761.441647597254,17480.0,1710.709451675415,0.107126551050756,134.17542005103843
14256,1.0219164669161165,251291.7755218536,21.166,6.1775,17.0,858330000.0,6074.178390466215,141308.0,18775.033372163773,0.0747140782191297,3056.630704026182
14164,0.024416903164849,14244.145107368537,10.536,4.9785,16.0,20520000.0,2105.0471891670086,9748.0,245.5838623046875,0.0172410390692837,118.12668799490635
13574,-0.0533325326568241,15108.097906894003,10.29625,1.941,22.0,38880000.0,3467.4039061803264,11213.0,2939.1451539993286,0.1945410449490244,69.2484303784879
10751,-0.0894350504931228,29434.09585176632,6.497,0.863,28.5,101250000.0,4725.787631271879,21425.0,5643.788066864014,0.1917432115219987,90.69013620926569
11018,0.6090538868353067,61676.83464632839,10.65925,4.742,25.0,171180000.0,7351.19814480804,23286.0,8014.249134063721,0.1299393715650225,476.7931853262866
13805,0.4650004635688366,28727.369200288715,17.782,6.597,13.0,813780000.0,23285.452672542066,34948.0,7863.105112075805,0.2737147650818223,533.0979732577661
12754,0.2334609165171777,22808.50571976405,7.718,3.897,18.5,104220000.0,4160.97736255839,25047.0,1527.1738891601562,0.0669563323403877,187.31953602461766
12384,0.5310012844167031,136920.25066731902,13.617,4.9215,21.0,844290000.0,5704.62361740799,148001.0,14184.265889167786,0.1035950914494883,867.3750749607722
10047,0.157900312946033,10497.305252576632,9.114,2.155,23.0,95850000.0,7750.464947036468,12367.0,592.1180775165557,0.0564066742149101,21.73517813206573
14885,1.0841438514808932,229774.360951631,15.96875,5.034,26.5,791370000.0,7962.510187449063,99387.0,16001.009336471558,0.0696379233531624,3241.6210035754953
11912,0.6617792594306894,138617.98907140852,14.886,4.9535,26.0,514080000.0,3507.737656595431,146556.0,14230.48106241226,0.1026596992045634,445.3447616651394
14835,0.4146567391202961,29740.455164006133,6.777,0.902,27.5,66150000.0,3621.879106438896,18264.0,2173.0443572998047,0.0730669502304647,672.4530593104228
10508,-0.0583428510934516,14443.18221237604,7.1765,1.0235,25.0,23760000.0,2815.4994667614646,8439.0,1209.1450748443604,0.083717359309382,40.341472387141515
12274,0.93343785271687,72943.75108810895,11.947,3.4915,35.0,438480000.0,4160.980840584936,105379.0,9150.892743825912,0.1254513595382903,678.3472768414182
12174,0.1599084406295629,13381.422257857634,6.50225,1.886,23.0,67230000.0,4889.810168012219,13749.0,984.9094219207764,0.0736027458772129,73.2076424820611
13452,0.3664028311030092,56114.99028450176,8.688,4.79625,21.0,113400000.0,3558.3168596441683,31869.0,5491.399152755737,0.097859754139036,70.36330089983376
13773,0.158921456165526,18261.69673444175,7.939,0.918,28.0,45900000.0,2839.2923419522454,16166.0,1663.027919769287,0.091066451488749,55.45419044873472
14571,-0.072971496083578,5850.6380589092805,6.949,0.8585,29.0,21870000.0,3333.333333333333,6561.0,596.6374416351318,0.1019781835122375,41.33438675169162
13812,0.6167709995149201,195355.43465913323,11.572,4.653,20.0,141750000.0,4509.735301603461,31432.0,11574.445669412611,0.0592481375786055,552.8077080564332
14816,0.2630848949085314,34555.09910195201,7.60925,4.22975,18.25,316440000.0,9181.48846656028,34465.0,3251.6390132904053,0.0941001211918596,216.9694138799491
11492,0.2385434194626513,14452.559176083996,7.89,4.332,19.5,58050000.0,2740.016992353441,21186.0,792.5219368934631,0.0548360970010711,88.19211696970618
10626,-0.2734470455503299,8694.061221519918,7.268,0.9905,26.0,69660000.0,6682.655410590944,10424.0,1051.3383255004885,0.1209260320019566,58.892122515221615
13429,0.5770553397618453,73573.75629730892,14.4825,5.67525,29.5,460890000.0,3838.606777882349,120067.0,8215.204806089401,0.111659445154493,609.1954289338311
10397,-0.118147942324479,13342.206020695652,5.784,3.187,20.5,25110000.0,3113.839285714286,8064.0,663.7548980712891,0.0497485121307309,8.064689418898901
10505,0.4766037563545673,42655.62243625772,12.0515,5.1895,19.0,351405000.0,4579.939265186961,76727.0,8304.25868177414,0.1946814559835243,443.72666024931124
10566,0.0997603113126919,19579.68539268249,6.566,0.944,28.0,38070000.0,2745.1687337755984,13868.0,705.1320152282714,0.0360134497100653,193.41560896514346
12653,0.3680221522757978,44702.64340566297,9.9125,3.2575,21.0,43470000.0,3799.493051306704,11441.0,4515.729858160019,0.1010170655274484,214.4609866599965
14295,-0.0059142843734896,22263.819307851,17.273,9.694,11.0,84780000.0,3384.9716521600258,25046.0,2039.49755859375,0.0916059158760128,55.754150943044564
12311,-0.0098491451267179,8903.459471455932,6.367,3.828,20.0,30240000.0,5876.408861251458,5146.0,1100.11398935318,0.1235602849521686,87.97513492527514
10234,-0.174194470105744,8561.825490718527,7.641,4.292,17.0,79110000.0,9004.097427725928,8786.0,709.8645629882812,0.082910421820418,10.886149838262115
14639,0.6905253557584734,61086.65046441373,7.906,3.69,24.0,77760000.0,4842.446132768713,16058.0,6816.552177429199,0.1115882459687359,105.99405264231537
11000,0.1697927589455062,8769.151846182645,10.7665,2.559,19.0,23220000.0,4486.0896445131375,5176.0,0.0,0.0,42.76043921477342
13801,0.5563508695911565,46917.18960887143,11.836,4.0725,26.0,48330000.0,2882.189820198587,16768.5,2977.590333938598,0.0634648059434398,314.5911012263714
12441,0.1574917075800221,8988.243101112483,9.7995,2.691,22.5,45900000.0,3719.611021069692,12340.0,1128.8516159057615,0.1255920209552457,99.1564073682471
14944,0.2175126604831662,13170.9243479838,9.908,4.6915,17.5,22410000.0,2964.677867442784,7559.0,945.933364868164,0.0718198161249758,105.17277187783199
10684,0.9772252067077786,8207095.253194719,20.8495,6.049,16.0,65940480000.0,8684.525260603004,7592871.0,697932.7427098751,0.0850401660000468,4910.768346330641
12308,0.1684587589486502,9826.025583643195,9.6855,5.15075,18.0,65070000.0,5860.050432276657,11104.0,781.8826751708986,0.0795726276626485,96.73428357247874
14386,0.0471205966678055,64332.90102394792,6.547,0.8485,29.0,85860000.0,7124.128775307003,12052.0,5334.231857299805,0.0829160782802898,443.0840432843879
10749,0.5279166644615826,24430.30789033973,9.388,1.351,23.0,249480000.0,7107.28733405504,35102.0,2647.8919792175293,0.1083855345214279,228.69403358516695
13239,-0.0660284083818826,16343.425757517783,6.981,3.0775,19.0,97470000.0,4322.394678492239,22550.0,1870.0293731689453,0.1144208932028068,92.32973965963807
14506,-0.0783665624129548,7066.109664996303,3.6835,2.764,22.0,51030000.0,3789.825473449685,13465.0,0.0,0.0,65.43795587241684
12046,0.5671559037598026,330118.0314554174,10.50775,3.27575,22.0,1577070000.0,2223.4926883187927,709276.0,34701.459102630615,0.1051183388851543,1292.2716103017813
14389,0.6229106053917051,61509.23461938444,10.28,2.033,24.0,250020000.0,9106.206293706293,27456.0,5024.054949998856,0.0816796856778891,506.5439176137656
11258,0.3100547672961251,47931.10827827909,12.2295,5.3145,17.0,51030000.0,3153.3090279923376,16183.0,4462.48153924942,0.0931019894916905,164.04660608805267
11736,0.3391236596687209,43328.24989434163,6.634,0.891,27.5,78300000.0,4373.812981789744,17902.0,3066.791451454162,0.0707804136777438,227.93344940705185
11395,0.3891654379045611,35659.56221396064,15.3565,8.011,13.5,58320000.0,2537.527737893225,22983.0,4066.207187652588,0.1140285223709414,478.2674599030493
13873,0.2302371077489407,12999.497828249529,8.48325,3.809,21.0,42930000.0,4265.275707898659,10065.0,1122.646273612976,0.0863607416567527,156.28645814213195
10509,0.4550801046036111,29882.112495003068,19.8705,7.31,14.0,343710000.0,14910.203019260802,23052.0,1540.591520309448,0.0515556428805717,292.9791808638579
12074,0.1362788149857997,17668.272550725073,10.3075,3.88325,19.0,59130000.0,3664.476945959346,16136.0,0.0,0.0,66.56712641667825
10189,0.3996849264375873,45903.318238225605,7.694,0.943,27.0,1200150000.0,27897.48953974896,43020.0,5690.1500062942505,0.1239594483510742,681.655954354701
12310,0.4440388220318818,29264.550709917057,5.798,3.47,27.5,134460000.0,3001.2053033346724,44802.0,3632.7573699951176,0.124135080904012,259.47025794465844
13817,0.0677758647132869,18249.071899285784,7.857,1.0175,25.0,129600000.0,7282.535401213756,17796.0,1413.4140625,0.0774512846626089,90.5282222809784
14836,0.5313793200177972,20474.46938941336,9.361,4.98975,16.0,100710000.0,3598.585006789109,27986.0,2037.5377807617188,0.0995160236882748,137.05578944894626
10549,-0.1673402718966053,11061.19122062566,10.812,3.366,14.0,62100000.0,4597.2756884809005,13508.0,947.4422225952148,0.0856546283033722,55.147640016977206
13190,0.465374281366791,7731.623073743369,8.495,4.789,18.0,25380000.0,5248.138957816377,4836.0,1145.3014545440674,0.1481320860601077,137.15317966346427
14088,0.2903697894007113,94396.42310105907,11.37675,5.466,23.0,426600000.0,3076.723354537193,138654.0,6743.993538856506,0.0714433165718208,493.38476399046846
12264,0.4274364928447319,39867.05019706534,1.4705,0.92875,78.5,83700000.0,2561.7482324855387,32673.0,1898.034178853035,0.0476090949661671,1.6785052794079562
11807,-0.0604478926601547,113185.80472572628,5.12825,3.01675,22.5,143370000.0,2638.727844956104,54333.0,4877.963677853346,0.043096956280637,4.63695063573952
11840,-0.2291530063595931,31994.16765397854,4.264,2.871,31.0,89640000.0,3579.014613111874,25046.0,2825.703571945429,0.0883193337768875,60.91813120607883
10349,-0.1123135122547928,12568.240553271637,5.292,0.93775,37.0,27540000.0,3106.248590119558,8866.0,140.78622817993164,0.0112017451912378,49.83520822668913
11814,-0.1509665820118151,24105.288808388614,4.9485,3.133,17.0,79920000.0,3552.3157614010133,22498.0,2016.333984375,0.0836469540109105,28.39314840461102
10921,0.1556606321135363,30796.94776221615,5.708,3.654,30.0,120420000.0,3860.234011860875,31195.0,2896.385986328125,0.0940478260602699,79.16506269229268
13843,0.2433015632315386,94865.97381379222,4.971,2.4245,25.0,175500000.0,2394.5314631883425,73292.0,7401.052167892456,0.0780158772461411,173.92619322009233
13135,0.0962462702537285,36106.4150283959,4.835,1.5855,32.0,118800000.0,4822.60290655192,24634.0,3305.538498878479,0.0915498948394305,51.17541615707235
11248,-0.0823914043736389,33706.52563550263,7.79475,3.8895,19.0,29340000.0,3016.0361842105262,9728.0,4164.074998319149,0.1235391343311036,74.83192606063508
10285,-0.1528358079204762,34056.76128772097,4.6865,2.48875,25.0,64800000.0,2544.8690256450536,25463.0,3072.8671973347664,0.0902278161852893,73.16695295013072
12411,-0.1392843782221708,69205.67857148133,5.326,1.0945,32.0,168480000.0,2729.0839880132826,61735.0,1938.9241962432857,0.0280168367143543,55.765909623895375
12509,0.8281113221520237,349722.8619639553,8.9655,1.932,35.0,1692630000.0,4688.0894283047455,361049.0,31103.26826286316,0.0889369030328616,235.3241786152376
11524,-0.0145419773148345,21982.310101382616,4.968,3.216,20.5,29700000.0,2521.43645470753,11779.0,2029.9178511202333,0.0923432451711505,84.17965027671998
12590,-0.0125161459099624,20212.83375081348,5.70075,4.08,24.0,159030000.0,5980.819857089131,26590.0,1575.5562438964844,0.0779483106287892,29.406687534716962
11916,0.2029851274338693,134236.54467380248,4.699,1.4235,34.0,474660000.0,3746.862221941554,126682.0,11698.133532345297,0.0871456693165933,187.37808858155518
12880,0.2136646850891333,32658.773664415745,4.829,4.2205,25.0,112320000.0,4536.89865492588,24757.0,3278.6859951019287,0.1003921956406559,62.41375209443693
14251,-0.3613510144127481,19427.48452836384,3.07075,2.54825,40.5,63990000.0,2864.1124339808434,22342.0,1601.7390381097791,0.0824470628593868,62.21387375025473
12899,-0.0730304385485639,17515.500182334297,5.022,2.404,23.5,41850000.0,2379.5985671234434,17587.0,1672.7516080737114,0.095501218387175,44.682183784495564
13013,0.0708437305157057,17601.65904889699,8.9405,4.784,24.0,46980000.0,3989.808917197452,11775.0,679.6378440856934,0.0386121468548888,26.611029642965786
12253,-0.280833010379058,13824.41027488077,5.381,0.921,36.0,27000000.0,3348.214285714286,8064.0,0.0,0.0,20.045395423474247
14268,-0.2052159000172209,16911.402055929142,5.9755,0.867,37.0,44010000.0,4069.3481276005546,10815.0,878.1895980834961,0.0519288463002156,32.52254580954789
10255,-0.1893052233611873,24158.58446149937,5.6915,4.737,24.0,62640000.0,2857.533871629944,21921.0,2057.764352947473,0.0851773561578848,117.32880430317694
13795,0.3106345280381062,22741.98754540011,5.8795,3.941,19.0,26730000.0,3688.422795639575,7247.0,3741.59782719612,0.1645237831445788,34.77716361421061
13446,0.0252012193109759,7328.436195690683,5.872,0.938,37.0,121500000.0,15629.019809621816,7774.0,600.5355834960938,0.0819459387323621,35.160293271748245
10128,0.5714351707408168,76677.7633265699,3.796,1.126,42.0,840510000.0,22612.59079903148,37170.0,5822.373508214951,0.0759330118096626,87.49692869633468
10447,0.0110426903794189,28199.87922748365,2.9345,0.948,43.0,55620000.0,1271.953896816685,43728.0,1399.8156604766846,0.0496390657982826,40.75299930256264
14135,0.336806673047818,189482.3733129516,4.964,1.576,47.0,418230000.0,2338.675404849244,178832.0,13217.745597720146,0.0697571249853913,79.495441704671
10325,-0.2293532353929335,283410.3787794764,15.085,5.398,38.0,89910000.0,1011.5772774833766,88881.0,18702.32088214159,0.0659902469439695,143.2533992082348
11428,0.1922077409113208,280365.9114382114,5.423,2.945,39.0,613980000.0,3136.599794632868,195747.0,20461.435861587524,0.0729811828999651,47.34548140736387
13378,0.3437809614464048,41334.45273801329,3.297,1.947,34.0,69390000.0,1434.0628681257365,48387.0,2183.3902254104614,0.0528225265071068,37.05399353548053
13291,-0.3897944245214336,243144.8876694413,5.0965,1.9625,39.0,212490000.0,1195.0060456092006,177815.0,17369.984032690525,0.0714388206932207,29.88841339846976
11370,0.1605300915599175,18050.21247492208,5.459,1.909,53.0,18090000.0,1627.676804030952,11114.0,268.4344177246094,0.0148715378335604,36.036618746034655
14249,0.6548324863823733,38463.47417950414,6.953,3.951,43.0,156600000.0,6449.952119608308,24279.25,2923.606075286865,0.0760099324788698,116.4268374659281
10582,0.370657518285006,95738.12165344282,5.81575,1.878,42.0,80190000.0,1969.0124244954084,40726.0,3762.023115158081,0.0392949334098701,47.64225847447296
14320,-0.0919717346362319,41654.57146052536,6.208,3.809,33.0,70200000.0,2258.905299739357,31077.0,2639.439422607422,0.0633649400308614,24.143325285940435
14202,0.3710149742478764,29393.49949372429,10.385,2.874,24.0,15390000.0,1556.9044006069803,9885.0,1802.919454574585,0.0613373530075764,101.35543926816904
13889,0.2283964135539805,183030.75296024,17.8035,9.345,38.0,360990000.0,2952.0382712515843,122285.0,15022.639159202576,0.082077131390406,99.85334638863031
14047,0.0980518901815097,46981.71452222488,4.27125,2.899,19.0,97470000.0,1437.3774166433177,67811.0,0.0,0.0,56.977161661398966
10063,-0.0546891657782907,29632.7622452866,5.189,1.8995,40.0,135000000.0,1965.609120426319,68681.0,383.3876647949219,0.0129379658103221,26.276476648958
13150,-0.2966368832989092,31196.37180677695,6.736,6.051,33.0,179145000.0,8603.84698508753,20821.5,0.0,0.0,54.369304007528264
11862,-0.0408014950342844,47996.87136728154,15.484,5.151,36.5,78570000.0,2056.644766117844,38203.0,3062.045654296875,0.0637967760620373,21.2653485589183
11268,-0.1795378655153394,77045.24375244332,4.824,2.249,42.5,114480000.0,1816.3932345381272,63026.0,5210.995021820068,0.0676355186643797,28.770156052957123
10402,0.3564899464959053,27199.420417474907,4.657,2.7085,32.0,18630000.0,1539.16060806345,12104.0,3493.029203414917,0.1284229277610172,96.94584529241904
11611,-0.3169821377568358,64938.623648008055,4.438,2.552,35.0,44280000.0,1719.611650485437,25750.0,4024.3475914001465,0.0619715566072609,28.3810282276797
13146,0.7397240344628455,524946.7579997218,12.203,4.38975,37.0,1637820000.0,3142.1670289444955,521239.0,39901.04524803161,0.0760096993456482,210.16750718263955
11532,0.615465230800431,68788.09800408805,9.829,3.67375,23.0,1625940000.0,18041.14331365674,90124.0,5972.3599853515625,0.0868225777226261,69.71267939760367
