max_movs,max_stay,cases,week,download_mbps_fixed,rwi_weight,gdp_per_capita,pop2020,pop_density,pop60plus_ratio,tests_unique_dev_fixed
23.853,30.8536,40,24,-1,0.6377686201431912,5768.7,132187.51184916229,471.4039079515693,0.0834075874170399,-1
20.7506,29.0886,15,25,-1,0.6377686201431912,5768.7,132187.51184916229,471.4039079515693,0.0834075874170399,-1
16.989400000000003,27.9078,13,26,-1,0.6377686201431912,5768.7,132187.51184916229,471.4039079515693,0.0834075874170399,-1
20.808200000000003,28.200000000000003,14,27,-1,0.6377686201431912,5768.7,132187.51184916229,471.4039079515693,0.0834075874170399,-1
19.4886,28.2852,8,28,-1,0.6377686201431912,5768.7,132187.51184916229,471.4039079515693,0.0834075874170399,-1
17.386,27.407000000000004,0,29,-1,0.6377686201431912,5768.7,132187.51184916229,471.4039079515693,0.0834075874170399,-1
12.5634,25.9462,6,30,-1,0.6377686201431912,5768.7,132187.51184916229,471.4039079515693,0.0834075874170399,-1
15.831999999999995,25.7154,11,31,-1,0.6377686201431912,5768.7,132187.51184916229,471.4039079515693,0.0834075874170399,-1
13.3966,25.0862,17,32,-1,0.6377686201431912,5768.7,132187.51184916229,471.4039079515693,0.0834075874170399,-1
12.2964,24.3122,13,33,-1,0.6377686201431912,5768.7,132187.51184916229,471.4039079515693,0.0834075874170399,-1
12.2072,24.3756,14,34,-1,0.6377686201431912,5768.7,132187.51184916229,471.4039079515693,0.0834075874170399,-1
21.1944,27.0456,18,35,-1,0.6377686201431912,5768.7,132187.51184916229,471.4039079515693,0.0834075874170399,-1
12.0736,23.4718,18,36,-1,0.6377686201431912,5768.7,132187.51184916229,471.4039079515693,0.0834075874170399,-1
16.816599999999998,25.4554,6,37,-1,0.6377686201431912,5768.7,132187.51184916229,471.4039079515693,0.0834075874170399,-1
3.3516000000000004,19.8798,5,38,-1,0.6377686201431912,5768.7,132187.51184916229,471.4039079515693,0.0834075874170399,-1
4.583600000000001,21.224000000000004,20,39,-1,0.6377686201431912,5768.7,132187.51184916229,471.4039079515693,0.0834075874170399,-1
4.066199999999999,21.987400000000004,13,40,-1,0.6377686201431912,5768.7,132187.51184916229,471.4039079515693,0.0834075874170399,-1
-1.9770000000000003,19.8578,10,41,-1,0.6377686201431912,5768.7,132187.51184916229,471.4039079515693,0.0834075874170399,-1
1.4938000000000002,18.556800000000003,26,42,-1,0.6377686201431912,5768.7,132187.51184916229,471.4039079515693,0.0834075874170399,-1
1.1635999999999995,19.503400000000003,0,0,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
3.2302,19.7014,0,1,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
20.5842,28.407,0,2,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
52.13,43.10820000000001,0,3,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
49.5316,40.7038,0,4,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
54.02279999999999,42.84,0,5,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
49.1496,42.4742,0,6,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
46.34740000000001,40.5964,0,7,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
38.321,40.1852,0,8,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
46.1808,41.0752,0,9,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
47.4318,40.9772,1,10,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
41.8362,41.903000000000006,0,11,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
44.4512,40.5144,1,12,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
44.784,43.0478,0,13,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
35.3742,34.514,1,14,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
28.5116,34.09779999999999,2,15,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
23.5498,31.9134,0,16,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
23.9642,33.732600000000005,5,17,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
23.6148,32.8486,10,18,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
30.229,32.308600000000006,9,19,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
20.8986,30.276200000000003,6,20,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
22.385,32.5282,6,21,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
24.9048,31.6242,6,22,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
18.8082,31.7486,4,23,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
18.9018,28.7298,2,24,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
15.970200000000002,27.1052,2,25,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
15.3318,26.7556,3,26,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
14.2388,28.2038,3,27,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
21.8536,28.805000000000003,1,28,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
12.8998,27.634000000000004,0,29,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
12.6076,28.907999999999998,0,30,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
16.471200000000003,28.69100000000001,3,31,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
14.6156,28.223000000000003,1,32,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
13.945400000000005,28.8244,5,33,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
4.0252,27.1538,0,34,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
6.9814,29.3668,1,35,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
6.603000000000001,26.675799999999995,0,36,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
5.5428,29.144800000000004,0,37,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
-4.7104,25.718,1,38,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
-4.6756,26.047000000000004,3,39,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
-3.9236,24.1272,2,40,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
-7.054800000000001,24.191000000000003,2,41,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
-4.364400000000002,19.6676,5,42,-1,0.3289952333156647,4487.1,46095.10473334968,156.67865917589236,0.0761333605227927,-1
0.2383999999999999,14.5924,0,0,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
5.8354,16.264200000000002,0,1,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
31.2236,29.1516,0,2,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
69.921,60.5762,0,3,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
66.26160000000002,56.6352,0,4,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
72.514,64.2676,1,5,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
67.52860000000001,59.7762,3,6,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
65.35560000000001,58.11300000000001,2,7,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
63.1902,55.853,10,8,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
63.59,57.7034,17,9,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
67.3392,61.1542,20,10,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
64.0142,57.8986,22,11,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
60.58220000000001,55.56319999999999,18,12,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
60.27340000000001,56.2298,29,13,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
54.4996,51.39280000000001,39,14,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
46.036,45.2552,49,15,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
42.9962,43.897,59,16,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
42.6206,43.5006,107,17,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
45.0474,45.085800000000006,83,18,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
41.5168,43.39039999999999,101,19,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
41.516200000000005,42.6652,88,20,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
36.2124,39.7166,77,21,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
44.6558,43.3156,57,22,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
32.958,38.3368,30,23,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
32.3118,38.0758,39,24,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
29.070400000000003,34.4762,26,25,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
27.2028,32.085,26,26,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
28.778,31.9328,17,27,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
28.89,31.7636,11,28,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
24.3666,30.073799999999995,26,29,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
21.1448,28.1956,9,30,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
24.027,29.2398,40,31,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
21.6156,28.02,54,32,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
20.642200000000003,27.4724,45,33,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
19.0474,26.9576,56,34,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
28.922000000000004,30.8784,47,35,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
20.3752,26.8474,33,36,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
21.6064,27.5186,48,37,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
14.795799999999998,24.36,34,38,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
13.045000000000002,23.822,49,39,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
11.8506,23.615,58,40,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
4.8838,21.6052,86,41,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
11.3382,23.5956,80,42,-1,1.314612870254462,11939.9,116055.59212307056,6445.380182411726,0.1125192344988615,-1
-1.5672,14.2696,0,0,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
3.7086,14.612799999999998,0,1,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
24.451600000000003,23.0566,0,2,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
65.7954,50.241200000000006,0,3,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
62.253800000000005,46.6246,0,4,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
68.8064,51.278400000000005,0,5,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
62.6752,47.9646,0,6,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
63.3338,49.35380000000001,0,7,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
58.4672,46.004000000000005,0,8,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
60.663,47.641,2,9,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
62.877,50.56,1,10,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
60.746200000000016,49.058800000000005,0,11,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
58.39719999999999,46.1028,4,12,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
56.98939999999999,46.287,2,13,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
50.9598,41.31099999999999,6,14,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
41.8732,37.7346,2,15,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
34.8306,35.40800000000001,9,16,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
33.572,34.8494,9,17,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
37.2118,35.62040000000001,2,18,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
33.0742,33.566,5,19,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
33.795,35.40439999999999,20,20,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
30.0282,32.6718,11,21,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
40.2934,34.852799999999995,10,22,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
27.0536,31.394,8,23,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
28.1954,30.6226,6,24,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
23.4784,27.2026,16,25,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
22.4704,27.7984,2,26,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
21.6642,26.6694,3,27,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
26.190800000000003,26.5144,1,28,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
22.706200000000003,25.089,1,29,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
18.3538,23.2646,3,30,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
21.2156,24.096400000000003,3,31,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
17.8442,23.4848,3,32,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
17.570000000000004,22.5884,0,33,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
13.9064,23.0602,5,34,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
24.180200000000003,25.574400000000004,5,35,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
16.1466,21.7534,7,36,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
18.0396,24.2834,1,37,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
12.3026,21.4672,2,38,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
6.3992,21.4668,3,39,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
6.9188,19.7684,2,40,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
5.2492,19.1682,4,41,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
7.5264,19.5706,5,42,-1,0.7869867692866099,4409.0,56709.12422815408,606.1875864382389,0.0748961400622612,-1
-0.9673999999999998,16.194,0,0,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
6.989799999999999,19.0096,0,1,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
27.5768,28.6632,0,2,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
67.2422,58.2972,0,3,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
63.4908,54.165400000000005,0,4,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
71.515,60.96320000000001,0,5,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
65.10199999999999,56.887600000000006,1,6,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
64.65379999999999,55.8456,1,7,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
61.7212,53.04840000000001,2,8,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
61.0648,54.02579999999999,6,9,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
66.1572,57.36380000000001,10,10,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
62.72400000000001,55.9052,5,11,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
57.6694,53.02819999999999,7,12,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
57.9106,52.43260000000001,13,13,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
52.266200000000005,48.8908,18,14,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
43.3412,42.867,15,15,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
38.6236,40.7742,24,16,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
37.1282,39.4808,35,17,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
41.0964,41.3098,26,18,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
36.1234,39.1682,24,19,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
36.2172,38.7062,36,20,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
34.2312,36.3958,48,21,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
43.342400000000005,39.2246,18,22,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
29.5814,34.694,16,23,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
28.4156,34.093,14,24,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
26.2546,31.5886,12,25,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
24.3856,29.82220000000001,8,26,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
24.6042,29.8238,5,27,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
25.1924,28.658,6,28,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
19.8794,28.3248,8,29,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
18.7384,27.5414,4,30,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
19.5822,27.4074,8,31,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
19.448400000000003,26.711800000000004,7,32,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
16.034399999999998,25.8544,13,33,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
16.561600000000002,25.83140000000001,10,34,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
26.9732,29.1302,14,35,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
17.4456,24.8604,4,36,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
18.4666,25.978,3,37,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
10.7604,21.772400000000005,4,38,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
9.029000000000002,21.855599999999995,18,39,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
8.408999999999999,22.332,12,40,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
-1.3132,19.7952,32,41,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
6.370400000000001,21.1198,21,42,-1,1.5055519856801527,6839.9,47625.71542239153,2705.00296965844,0.099349273476224,-1
-0.8706,17.7488,0,0,-1,0.9607209103640908,6037.7,82185.3060021942,1634.1272948881483,0.0730288353351116,-1
4.414,19.3696,0,1,-1,0.9607209103640908,6037.7,82185.3060021942,1634.1272948881483,0.0730288353351116,-1
27.424600000000005,29.07840000000001,0,2,-1,0.9607209103640908,6037.7,82185.3060021942,1634.1272948881483,0.0730288353351116,-1
67.38340000000001,56.70040000000001,0,3,-1,0.9607209103640908,6037.7,82185.3060021942,1634.1272948881483,0.0730288353351116,-1
62.90979999999999,52.2026,0,4,-1,0.9607209103640908,6037.7,82185.3060021942,1634.1272948881483,0.0730288353351116,-1
70.697,61.0234,1,5,-1,0.9607209103640908,6037.7,82185.3060021942,1634.1272948881483,0.0730288353351116,-1
64.6088,56.80460000000001,1,6,-1,0.9607209103640908,6037.7,82185.3060021942,1634.1272948881483,0.0730288353351116,-1
64.32719999999999,55.3062,3,7,-1,0.9607209103640908,6037.7,82185.3060021942,1634.1272948881483,0.0730288353351116,-1
62.6306,53.422,4,8,-1,0.9607209103640908,6037.7,82185.3060021942,1634.1272948881483,0.0730288353351116,-1
62.23319999999999,55.55760000000001,8,9,-1,0.9607209103640908,6037.7,82185.3060021942,1634.1272948881483,0.0730288353351116,-1
66.5928,58.848200000000006,6,10,-1,0.9607209103640908,6037.7,82185.3060021942,1634.1272948881483,0.0730288353351116,-1
63.39660000000001,56.2804,15,11,-1,0.9607209103640908,6037.7,82185.3060021942,1634.1272948881483,0.0730288353351116,-1
59.95060000000001,53.445600000000006,9,12,-1,0.9607209103640908,6037.7,82185.3060021942,1634.1272948881483,0.0730288353351116,-1
58.3582,54.9142,13,13,-1,0.9607209103640908,6037.7,82185.3060021942,1634.1272948881483,0.0730288353351116,-1
