max_movs,max_stay,cases,week,download_mbps_fixed,rwi_weight,gdp_per_capita,pop2020,pop_density,pop60plus_ratio
-0.5808928374528284,-1.0527152992092392,0.7784394920904343,24,-0.6744205432240883,-0.4089102204479075,-0.2974575855179222,-0.4532045811434051,-0.1276988093532645,1.2587701527683204
-0.5334373014128321,-1.172159055338732,0.8352539792234296,25,-0.6744205432240883,-0.4089102204479075,-0.2974575855179222,-0.4532045811434051,-0.1276988093532645,1.2587701527683204
-0.4466459197952312,-1.021185905284184,2.6533175674792817,26,-0.6744205432240883,-0.4089102204479075,-0.2974575855179222,-0.4532045811434051,-0.1276988093532645,1.2587701527683204
-0.3989440214656048,-1.020833621553178,1.5738423119523697,27,-0.6744205432240883,-0.4089102204479075,-0.2974575855179222,-0.4532045811434051,-0.1276988093532645,1.2587701527683204
-0.3599263938454391,-1.103600727021247,2.3124306446813097,28,-0.6744205432240883,-0.4089102204479075,-0.2974575855179222,-0.4532045811434051,-0.1276988093532645,1.2587701527683204
-0.4347486742251781,-1.1252270338413497,1.8579147476173463,29,-0.6744205432240883,-0.4089102204479075,-0.2974575855179222,-0.4532045811434051,-0.1276988093532645,1.2587701527683204
-0.58540947942938,-1.1652699512657216,0.8920684663564251,30,-0.6744205432240883,-0.4089102204479075,-0.2974575855179222,-0.4532045811434051,-0.1276988093532645,1.2587701527683204
-0.5979636911051135,-1.1713762026031624,1.1761409020214018,31,-0.6744205432240883,-0.4089102204479075,-0.2974575855179222,-0.4532045811434051,-0.1276988093532645,1.2587701527683204
-0.6819321714873693,-1.0904292297452924,0.7784394920904343,32,-0.6744205432240883,-0.4089102204479075,-0.2974575855179222,-0.4532045811434051,-0.1276988093532645,1.2587701527683204
-0.6832563687941312,-1.1383593884805254,1.517027824819374,33,-0.6744205432240883,-0.4089102204479075,-0.2974575855179222,-0.4532045811434051,-0.1276988093532645,1.2587701527683204
-0.8212808415593899,-1.1150890909157272,1.4033988505533834,34,-0.6744205432240883,-0.4089102204479075,-0.2974575855179222,-0.4532045811434051,-0.1276988093532645,1.2587701527683204
-0.7604909465931649,-1.249289621110702,-0.0169633277715009,35,-0.6744205432240883,-0.4089102204479075,-0.2974575855179222,-0.4532045811434051,-0.1276988093532645,1.2587701527683204
-0.7902905185430045,-1.2318320051075051,0.8920684663564251,36,-0.6744205432240883,-0.4089102204479075,-0.2974575855179222,-0.4532045811434051,-0.1276988093532645,1.2587701527683204
-0.793749855693227,-1.06700236163338,0.5511815435584528,37,-0.6744205432240883,-0.4089102204479075,-0.2974575855179222,-0.4532045811434051,-0.1276988093532645,1.2587701527683204
-0.7836079414367884,-1.147479622849908,0.6079960306914481,38,-0.6744205432240883,-0.4089102204479075,-0.2974575855179222,-0.4532045811434051,-0.1276988093532645,1.2587701527683204
-0.8168155250598444,-1.1464423429752788,0.0966656464944898,39,-0.6744205432240883,-0.4089102204479075,-0.2974575855179222,-0.4532045811434051,-0.1276988093532645,1.2587701527683204
-0.9023545650384922,-1.1802224385150963,0.2671091078934759,40,-0.6744205432240883,-0.4089102204479075,-0.2974575855179222,-0.4532045811434051,-0.1276988093532645,1.2587701527683204
-1.040666460474986,-1.382433300112658,0.4375525692924621,41,-0.6744205432240883,-0.4089102204479075,-0.2974575855179222,-0.4532045811434051,-0.1276988093532645,1.2587701527683204
-0.9013485856891692,-1.3860148513778876,0.2102946207604805,42,-0.6744205432240883,-0.4089102204479075,-0.2974575855179222,-0.4532045811434051,-0.1276988093532645,1.2587701527683204
-0.9202466263228776,-1.3054984475245808,-0.4146647377024685,0,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.8863923416895426,-1.0763183091866548,-0.4146647377024685,1,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
1.192227886491944,0.4153488644855633,-0.3464653975077493,2,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
2.082488815356482,1.6680698119436286,-0.2782660573130301,3,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
2.01394877336231,1.505941010407217,-0.4146647377024685,4,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
2.055748241836216,1.6192785151992697,-0.2782660573130301,5,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
1.9894767859257207,1.7728546505995852,-0.3464653975077493,6,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
1.71683585206842,1.1103850944424165,-0.8238607788707838,7,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
1.5536105700930831,0.8318265198084547,0.5401260250236004,8,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
1.2830431855068365,0.7331283611715494,-0.6874620984813453,9,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
0.9955486586039208,0.4561354920087271,-0.3464653975077493,10,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
0.6800612165417868,0.1331304533128146,-0.2782660573130301,11,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
0.3169334667224338,-0.1742175306717103,-0.3464653975077493,12,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
0.2172080648992528,-0.1574253394937474,-0.4146647377024685,13,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
0.140312235248461,-0.2743248242326402,-0.2100667171183109,14,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.1952537334185258,-0.4978684228744661,-0.4146647377024685,15,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.3161868223406966,-0.519651300241683,-0.3464653975077493,16,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.2340044685582586,-0.5414341776089001,0.403727344634162,17,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.3840391029429844,-0.5466792909372147,0.2673286642447235,18,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.3517656430014423,-0.5026829671982175,0.1991293240500042,19,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.4892563308058356,-0.6254538474538802,1.2903187671655114,20,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.4795866109378545,-0.6383513462723851,-0.0054686965341532,21,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.6068327335317967,-0.7983077314675916,-0.2782660573130301,22,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.3096992820471043,-0.7015862759879985,0.2673286642447235,23,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.5312097757107599,-0.6277828343421988,-0.0054686965341532,24,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.7336785174050899,-0.7212554509691788,0.2673286642447235,25,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.7843059679240736,-0.7529805580781266,0.4719266848288811,26,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.5970706278052044,-0.727537844172123,0.3355280044394427,27,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.6060012608042952,-0.6513662730012256,0.2673286642447235,28,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.5994931903199001,-0.7443691779868633,1.2221194269707925,29,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.6349077694542259,-0.7738044408442706,0.9493220661919156,30,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.764822816852494,-0.7374605025954646,-0.2100667171183109,31,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.8239189710775119,-0.7782275588002378,1.153920086776073,32,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.769883508885312,-0.6758108496693781,0.5401260250236004,33,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.7446519043890302,-0.5758405553371736,0.6083253652183195,34,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.9634113524851498,-0.917966772099366,-0.2100667171183109,35,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.8227076898201641,-0.7180457547533442,0.4719266848288811,36,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.7977429778043148,-0.7390653507033815,0.4719266848288811,37,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.8544268346100382,-0.7321175326752027,0.7447240456077578,38,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.8681923275431196,-0.6361789299311803,-0.2100667171183109,39,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.5945351492410947,-0.6928770393047904,-0.2782660573130301,40,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.6187094489110473,-0.5883074851511152,-0.0054686965341532,41,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-0.6086804507040224,-0.7455238857718285,-0.3464653975077493,42,-0.5236328330543613,-0.6309580515641129,-0.413676932515616,-0.6327388765108695,-0.3176199423123917,0.8471789048994964
-1.262361725855864,-1.6743590852064665,-0.4146647377024685,0,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-1.2844419460639611,-1.6879220088502058,-0.4146647377024685,1,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
1.0338579946414006,-0.1381867335171304,-0.4146647377024685,2,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
1.5081156672747271,0.1883802851256216,-0.4146647377024685,3,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
1.6919737910065835,0.5382958866067289,-0.3610800734794985,4,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
1.6505336008717215,0.2371520105515915,-0.3610800734794985,5,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
1.416951355016192,0.2484250899437895,-0.2003260808105883,6,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
1.1693983143195557,-0.0204456820875017,-0.7361727230402887,7,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
1.108125959869472,-0.1143097250822654,0.281935897196142,8,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
0.8163098278026288,-0.1471895399761781,-0.7361727230402887,9,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
0.4146982353239748,-0.4679634483757169,-0.4146647377024685,10,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
0.3633009026498972,-0.4936605894207809,-0.3074954092565284,11,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
0.4238752306126958,-0.3546063722652761,-0.4146647377024685,12,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-0.0010586586176063,-0.6274892645663607,-0.2539107450335583,13,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-0.1090371971433949,-0.6814473893654779,-0.4146647377024685,14,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-0.1772179607985228,-0.7857429450617031,-0.1467414165876182,15,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-0.3045769994418785,-0.7225863006196462,-0.3074954092565284,16,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-0.215650477980817,-0.6485284318347865,-0.0931567523646482,17,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-0.2870750117827411,-0.8433217637628283,-0.0395720881416781,18,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-0.3930005312282787,-0.6432637471880823,-0.0931567523646482,19,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-0.4555970829851245,-0.6967717316642472,0.174766568750202,20,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-0.5902751346495744,-0.8502108678358392,0.4962745540880223,21,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-0.5285921763834402,-0.8116749419274383,-0.2539107450335583,22,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-0.63952706238479,-0.880428983428816,-0.2539107450335583,23,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-0.6420830711397023,-0.952784147513812,-0.2003260808105883,24,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-0.9084725618976396,-1.0068205575864864,0.0140125760812918,25,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-0.9555380243123882,-1.0074664110933316,0.3355205614191122,26,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-0.6112775198405396,-0.8842258191963276,0.281935897196142,27,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-0.6760400067270497,-0.9797338529357869,0.3891052256420822,28,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-0.5597056805446405,-0.85146343221275,-0.0395720881416781,29,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-0.6913144686841155,-0.9127412300894402,-0.1467414165876182,30,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-0.8712513259726932,-0.7229385843506527,-0.0931567523646482,31,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-0.689394895844081,-0.8535771345987871,-0.0931567523646482,32,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-0.3782906495182822,-0.6392320555999009,-0.3610800734794985,33,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-0.5576116010827848,-0.7320392474016464,-0.4146647377024685,34,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-0.4730066847856509,-0.7679526166458901,-0.3610800734794985,35,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-0.7145854399587578,-0.8404056373228327,-0.2003260808105883,36,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-0.650243821983699,-0.7460131687315597,-0.4146647377024685,37,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-1.1003066647562705,-1.003356434231592,-0.2539107450335583,38,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-0.8980945504469718,-0.984978966264102,-0.1467414165876182,39,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-0.9615636353129242,-1.1327619914212046,-0.2539107450335583,40,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-1.23702747040557,-1.1106268303229814,-0.0931567523646482,41,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-0.924106302193749,-1.2117518324401515,-0.2003260808105883,42,-1.118533890198147,-0.4888838883816084,-0.5517631096449724,-0.3956725080533379,-0.2787138053136995,1.2639784800356688
-1.5554712599432652,0.4980376846800752,-0.4146647377024685,0,-1.104096769011684,0.0628535018370702,-0.5832565511435152,-0.9102599751168866,-0.1836984044931869,-1.541603465778067
-1.2614173370789488,0.6401841701410794,-0.4146647377024685,1,-1.104096769011684,0.0628535018370702,-0.5832565511435152,-0.9102599751168866,-0.1836984044931869,-1.541603465778067
0.6258512477277652,1.8303943266639329,-0.4146647377024685,2,-1.104096769011684,0.0628535018370702,-0.5832565511435152,-0.9102599751168866,-0.1836984044931869,-1.541603465778067
1.8588431818493647,2.879456134963633,-0.4146647377024685,3,-1.104096769011684,0.0628535018370702,-0.5832565511435152,-0.9102599751168866,-0.1836984044931869,-1.541603465778067
1.8574984543518007,2.770424320217213,-0.4146647377024685,4,-1.104096769011684,0.0628535018370702,-0.5832565511435152,-0.9102599751168866,-0.1836984044931869,-1.541603465778067
1.7536670143681186,2.672548156952656,-0.4146647377024685,5,-1.104096769011684,0.0628535018370702,-0.5832565511435152,-0.9102599751168866,-0.1836984044931869,-1.541603465778067
1.6963877820291224,2.6808659672680792,-0.4146647377024685,6,-1.104096769011684,0.0628535018370702,-0.5832565511435152,-0.9102599751168866,-0.1836984044931869,-1.541603465778067
1.5523376982633283,2.4949580138887493,-0.4146647377024685,7,-1.104096769011684,0.0628535018370702,-0.5832565511435152,-0.9102599751168866,-0.1836984044931869,-1.541603465778067
1.5405533687426889,2.4291396701457564,0.0375694329358216,8,-1.104096769011684,0.0628535018370702,-0.5832565511435152,-0.9102599751168866,-0.1836984044931869,-1.541603465778067
1.2903724636233311,2.2571077815043927,-0.3242179035748105,9,-1.104096769011684,0.0628535018370702,-0.5832565511435152,-0.9102599751168866,-0.1836984044931869,-1.541603465778067
1.0368964628801716,2.0555232020952863,0.4898036035741117,10,-1.104096769011684,0.0628535018370702,-0.5832565511435152,-0.9102599751168866,-0.1836984044931869,-1.541603465778067
0.8500101360049446,1.9149228507870333,0.9420377742124018,11,-1.104096769011684,0.0628535018370702,-0.5832565511435152,-0.9102599751168866,-0.1836984044931869,-1.541603465778067
0.6239008796015272,1.8126039982481184,0.0375694329358216,12,-1.104096769011684,0.0628535018370702,-0.5832565511435152,-0.9102599751168866,-0.1836984044931869,-1.541603465778067
0.3439101374369288,1.456503860156014,0.1280162670634796,13,-1.104096769011684,0.0628535018370702,-0.5832565511435152,-0.9102599751168866,-0.1836984044931869,-1.541603465778067
-0.021588849420114,1.3352008287795438,0.4898036035741117,14,-1.104096769011684,0.0628535018370702,-0.5832565511435152,-0.9102599751168866,-0.1836984044931869,-1.541603465778067
-0.0326648873580669,1.285117825021495,-0.0528774011918363,15,-1.104096769011684,0.0628535018370702,-0.5832565511435152,-0.9102599751168866,-0.1836984044931869,-1.541603465778067
-0.5574884199379697,1.238166232205723,0.5802504377017698,16,-1.104096769011684,0.0628535018370702,-0.5832565511435152,-0.9102599751168866,-0.1836984044931869,-1.541603465778067
-0.350451710790082,1.1611139517073106,0.3089099353187957,17,-1.104096769011684,0.0628535018370702,-0.5832565511435152,-0.9102599751168866,-0.1836984044931869,-1.541603465778067
-0.2800947469098884,1.273335891351176,0.9420377742124018,18,-1.104096769011684,0.0628535018370702,-0.5832565511435152,-0.9102599751168866,-0.1836984044931869,-1.541603465778067
-0.5300190246442145,1.107136255589804,0.7611441059570858,19,-1.104096769011684,0.0628535018370702,-0.5832565511435152,-0.9102599751168866,-0.1836984044931869,-1.541603465778067
-0.419505007554316,1.1543618468630252,0.4898036035741117,20,-1.104096769011684,0.0628535018370702,-0.5832565511435152,-0.9102599751168866,-0.1836984044931869,-1.541603465778067
-0.1892383875133909,1.2659770756368232,0.3089099353187957,21,-1.104096769011684,0.0628535018370702,-0.5832565511435152,-0.9102599751168866,-0.1836984044931869,-1.541603465778067
-0.5315177285727976,1.1874373749408296,0.0375694329358216,22,-1.104096769011684,0.0628535018370702,-0.5832565511435152,-0.9102599751168866,-0.1836984044931869,-1.541603465778067
-0.3811340809444296,1.1674354875470327,0.4898036035741117,23,-1.104096769011684,0.0628535018370702,-0.5832565511435152,-0.9102599751168866,-0.1836984044931869,-1.541603465778067
-0.756980283965936,1.0665649125689236,1.303825110723034,24,-1.104096769011684,0.0628535018370702,-0.5832565511435152,-0.9102599751168866,-0.1836984044931869,-1.541603465778067
-0.7031295934909586,1.132422398948694,-0.4146647377024685,25,-1.104096769011684,0.0628535018370702,-0.5832565511435152,-0.9102599751168866,-0.1836984044931869,-1.541603465778067
-1.0447314382538824,1.1552034135537623,0.1280162670634796,26,-1.104096769011684,0.0628535018370702,-0.5832565511435152,-0.9102599751168866,-0.1836984044931869,-1.541603465778067
