max_movs,max_stay,cases,week,download_mbps_fixed,rwi_weight,gdp_per_capita,pop2020,pop_density,pop60plus_ratio,tests_unique_dev_fixed
1.6872000000000005,13.4682,0,0,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
-2.6994,14.796,0,1,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
47.059,32.74,0,2,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
59.2094,36.426,2,3,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
60.04379999999999,38.7754,1,4,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
59.123000000000005,37.2892,2,5,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
55.52379999999999,36.7798,1,6,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
53.1636,34.824600000000004,-6,7,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
50.32880000000001,33.3646,20,8,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
43.2336,30.799,3,9,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
37.9714,28.5084,2,10,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
34.447,25.9342,5,11,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
32.9424,26.6184,4,12,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
27.1048,24.1348,2,13,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
23.445,23.6304,2,14,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
21.776200000000003,24.2818,3,15,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
21.1122,22.698,9,16,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
20.710800000000003,21.7024,6,17,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
16.195400000000003,21.9066,8,18,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
17.5932,23.1068,10,19,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
15.0168,22.496600000000004,15,20,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
17.8906,22.5762,41,21,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
20.2144,24.5754,44,22,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
18.5088,21.8712,33,23,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
12.6488,22.1692,21,24,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
13.5734,20.9486,22,25,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
15.2644,22.4914,54,26,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
16.1938,22.495,35,27,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
16.954,21.6492,48,28,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
15.496199999999998,21.4282,40,29,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
12.5608,21.019,23,30,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
12.316199999999998,20.9566,28,31,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
10.680200000000005,21.7838,21,32,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
10.6544,21.294,34,33,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
7.9652,21.5318,32,34,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
9.1496,20.1604,7,35,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
8.569,20.3388,23,36,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
8.501600000000002,22.0232,17,37,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
8.6992,21.200800000000005,18,38,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
8.0522,21.2114,9,39,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
6.385599999999999,20.8662,12,40,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
3.6908,18.7998,15,41,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
6.4052,18.7632,11,42,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
6.037,19.586,0,0,-1,0.0156615784246344,4067.78,25590.33501219749,30.64678960904346,0.1219725436383005,-1
6.6966,21.928,0,1,-1,0.0156615784246344,4067.78,25590.33501219749,30.64678960904346,0.1219725436383005,-1
47.19540000000001,37.1714,1,2,-1,0.0156615784246344,4067.78,25590.33501219749,30.64678960904346,0.1219725436383005,-1
64.5408,49.973,2,3,-1,0.0156615784246344,4067.78,25590.33501219749,30.64678960904346,0.1219725436383005,-1
63.20539999999999,48.3162,0,4,-1,0.0156615784246344,4067.78,25590.33501219749,30.64678960904346,0.1219725436383005,-1
64.0198,49.4744,2,5,-1,0.0156615784246344,4067.78,25590.33501219749,30.64678960904346,0.1219725436383005,-1
62.7286,51.0438,1,6,-1,0.0156615784246344,4067.78,25590.33501219749,30.64678960904346,0.1219725436383005,-1
57.4166,44.274,-6,7,-1,0.0156615784246344,4067.78,25590.33501219749,30.64678960904346,0.1219725436383005,-1
54.2364,41.4274,14,8,-1,0.0156615784246344,4067.78,25590.33501219749,30.64678960904346,0.1219725436383005,-1
48.9648,40.4188,-4,9,-1,0.0156615784246344,4067.78,25590.33501219749,30.64678960904346,0.1219725436383005,-1
43.3634,37.58820000000001,1,10,-1,0.0156615784246344,4067.78,25590.33501219749,30.64678960904346,0.1219725436383005,-1
37.2166,34.2874,2,11,-1,0.0156615784246344,4067.78,25590.33501219749,30.64678960904346,0.1219725436383005,-1
30.1416,31.1466,1,12,-1,0.0156615784246344,4067.78,25590.33501219749,30.64678960904346,0.1219725436383005,-1
28.198599999999995,31.3182,0,13,-1,0.0156615784246344,4067.78,25590.33501219749,30.64678960904346,0.1219725436383005,-1
26.7004,30.1236,3,14,-1,0.0156615784246344,4067.78,25590.33501219749,30.64678960904346,0.1219725436383005,-1
