CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay,date
El Salvador,SLV,,,NAT_TOTAL,20200131,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-01-31
El Salvador,SLV,,,NAT_TOTAL,20200201,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-01
El Salvador,SLV,,,NAT_TOTAL,20200202,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-02
El Salvador,SLV,,,NAT_TOTAL,20200203,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-03
El Salvador,SLV,,,NAT_TOTAL,20200204,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-04
El Salvador,SLV,,,NAT_TOTAL,20200205,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-05
El Salvador,SLV,,,NAT_TOTAL,20200206,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-06
El Salvador,SLV,,,NAT_TOTAL,20200207,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-07
El Salvador,SLV,,,NAT_TOTAL,20200208,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-08
El Salvador,SLV,,,NAT_TOTAL,20200209,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-09
El Salvador,SLV,,,NAT_TOTAL,20200210,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-10
El Salvador,SLV,,,NAT_TOTAL,20200211,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-11
El Salvador,SLV,,,NAT_TOTAL,20200212,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-12
El Salvador,SLV,,,NAT_TOTAL,20200213,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-13
El Salvador,SLV,,,NAT_TOTAL,20200214,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-14
El Salvador,SLV,,,NAT_TOTAL,20200215,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-15
El Salvador,SLV,,,NAT_TOTAL,20200216,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-16
El Salvador,SLV,,,NAT_TOTAL,20200217,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-17
El Salvador,SLV,,,NAT_TOTAL,20200218,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-18
El Salvador,SLV,,,NAT_TOTAL,20200219,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-19
El Salvador,SLV,,,NAT_TOTAL,20200220,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-20
El Salvador,SLV,,,NAT_TOTAL,20200221,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-21
El Salvador,SLV,,,NAT_TOTAL,20200222,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-22
El Salvador,SLV,,,NAT_TOTAL,20200223,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-23
El Salvador,SLV,,,NAT_TOTAL,20200224,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-24
El Salvador,SLV,,,NAT_TOTAL,20200225,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-25
El Salvador,SLV,,,NAT_TOTAL,20200226,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-26
El Salvador,SLV,,,NAT_TOTAL,20200227,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-27
El Salvador,SLV,,,NAT_TOTAL,20200228,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-28
El Salvador,SLV,,,NAT_TOTAL,20200229,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-29
El Salvador,SLV,,,NAT_TOTAL,20200301,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-03-01
El Salvador,SLV,,,NAT_TOTAL,20200302,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-03-02
El Salvador,SLV,,,NAT_TOTAL,20200303,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-03-03
El Salvador,SLV,,,NAT_TOTAL,20200304,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-03-04
El Salvador,SLV,,,NAT_TOTAL,20200305,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-03-05
El Salvador,SLV,,,NAT_TOTAL,20200306,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-03-06
El Salvador,SLV,,,NAT_TOTAL,20200307,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-03-07
El Salvador,SLV,,,NAT_TOTAL,20200308,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-03-08
El Salvador,SLV,,,NAT_TOTAL,20200309,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-03-09
El Salvador,SLV,,,NAT_TOTAL,20200310,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,19.44,19.44,25.0,25.0,10.94,10.94,12.5,12.5,0.0,0.0,2020-03-10
El Salvador,SLV,,,NAT_TOTAL,20200311,3.0,1.0,0.0,,1.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,41.67,41.67,48.81,48.81,27.6,27.6,31.55,31.55,0.0,0.0,2020-03-11
El Salvador,SLV,,,NAT_TOTAL,20200312,3.0,1.0,0.0,,1.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,4.0,0.0,,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,44.44,44.44,52.38,52.38,29.17,29.17,33.33,33.33,0.0,0.0,2020-03-12
El Salvador,SLV,,,NAT_TOTAL,20200313,3.0,1.0,0.0,,1.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,4.0,0.0,,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,44.44,44.44,52.38,52.38,29.17,29.17,33.33,33.33,0.0,0.0,2020-03-13
El Salvador,SLV,,,NAT_TOTAL,20200314,3.0,1.0,0.0,,1.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,4.0,0.0,,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,44.44,44.44,52.38,52.38,29.17,29.17,33.33,33.33,0.0,0.0,2020-03-14
