max_movs,cases,download_mbps_fixed,rwi_weight,gdp_per_capita,popDANE,pop_density,pop60plus_ratio
-0.6523456693147542,-0.0660238367693154,-0.9460572925243328,-0.9088204988216028,-0.1724644159019934,-0.2841663013033206,-0.2916767878751623,-0.2059950288222964
-0.6421437350238558,0.0061041699949545,-0.9587417389961622,-0.5380258475233285,0.5010177985098735,-0.2924979600515313,-0.2989341670558328,-0.4245697918402406
1.1117542592958074,-0.0583862168272581,1.7297058477209464,0.992120120446147,-0.3826153939503902,2.362000380382479,-0.2314843648592028,-0.2754943302273482
-0.3934484004689333,-0.0660238367693154,-0.3417893190517776,-0.8339947706066586,0.6490948353164928,0.464389511834592,-0.2998924830830037,0.0023610229487311
-0.0384906457885914,-0.0660238367693154,0.2566426180158981,-0.6025615294092073,4.1476976746211935,-0.4620807103740288,-0.3072227008187024,-0.4513320115712714
-0.8879407927915941,-0.0660238367693154,-0.2552015952487723,0.0961465003194899,-0.5773502988402042,0.0962928225451212,-0.2631415248201371,-1.5248343420233803
-0.5827406539936761,-0.0660238367693154,-0.8149846789820941,0.3215213327936735,-0.5381592884005872,-0.2425538974663261,-0.3030828787639032,-1.0008326388682742
-1.427669489208668,-0.0660238367693154,-0.9953062936144876,0.1130441270047727,-0.5727874732529616,0.0242039683258118,-0.2922125333267693,-0.4303554007825518
-0.7649147397290891,-0.0660238367693154,-0.8033721575642222,-0.2901550943169703,-0.2868008064615143,-0.1755208852453635,-0.290849151698161,-0.0026068174088014
-1.5806521311435362,-0.0660238367693154,-0.3791280417646279,-0.4001613362097792,-0.4419300478621922,-0.1819048065561071,-0.2885878976238709,-1.3291795868775371
-1.7084081719227306,0.0244853248846663,-0.7182732185583798,0.3690187688139957,-0.3342445642435708,1.121020287201435,-0.2900364933656887,-0.6050724581324807
-2.263926680276397,-0.0660238367693154,-0.8965700858666314,-0.0461230694868419,-0.4957137448760726,-0.6691140300406418,-0.2906447335043028,-0.4055718164335299
-0.5441587934026448,-0.0660238367693154,0.0811446661263132,-0.2814455827513317,0.2229629536127069,0.7252294958277622,-0.2743686749196738,0.6188799743576512
0.8356528194412463,-0.054226900166307,0.601921588173962,0.3279818041036803,-0.3890922635259219,2.335542375737309,-0.1871368118096404,-0.0447290130570274
-0.3953264838270285,-0.0660238367693154,-0.6179291232295876,-0.5313634672166404,-0.5251229717692735,0.4871076702898769,-0.2636622311708376,0.0388511995314809
-2.1816619919488875,-0.0660238367693154,-0.6670590215359695,-1.0641206088692745,-0.4604006062801113,0.1178479178217869,-0.2804120411110334,-1.5248343420233803
-1.0702076233841975,-0.0660238367693154,-0.2404328500609143,-1.1709826075471237,-0.6861775985683736,0.2247275035297863,-0.0930768577149915,0.1319131963515951
-0.5567952801947794,-0.0660238367693154,-0.5581990771674045,-1.1725098533809548,-0.6740314655003281,-0.077110145425246,-0.2807252969903133,-1.0889024702561725
-1.4984338152446208,-0.0660238367693154,-0.68349520569665,-0.9869695355587288,-0.2722648020966635,0.2027665649391726,-0.2868998384869218,0.0093536075161452
0.4468431918865606,-0.0660238367693154,-0.3012943725689416,-0.2563114667928819,-0.4790879100229377,0.9620011309456916,-0.000387773574069,-0.2953684923504189
0.2884813482346757,-0.0660238367693154,-0.6490745011862394,-0.5928400729367908,-0.6974628882676048,0.3013144740515466,-0.2293532698447835,-0.2879266187304846
0.0299550588176138,-0.0660238367693154,0.1059180451511069,-0.4562873218524931,-0.4338778189543779,1.0073481660796786,-0.2008853551085673,-0.2541043377131499
-1.396692706907216,-0.0451268227187593,-0.7937843834704918,-0.6025678499561474,-0.3285623200820293,0.8266051427221806,-0.2946240045149613,0.0395738715696933
-0.7487307621494378,-0.0660238367693154,-0.7797302549852722,-1.3211577004906168,-0.5800560763917938,-0.0381341363103622,-0.2722011940041353,-0.6484305717455456
0.2647154785797426,-0.0477305212167122,0.955716407371799,0.7112906298860715,-0.4800216733077582,0.946814482820556,-0.0003463726009672,-0.0219801919834604
-0.1040148873933102,-0.0660238367693154,-0.4533886274471227,-1.246183458635563,-0.6294020926950676,0.2267487155461157,-0.221903188737237,0.8333009403286425
0.2236063206302861,-0.0660238367693154,-0.5572462548972199,-1.0568802785560656,-0.2486890760375313,0.4203228014254862,-0.2226669059563966,-0.291937619872508
0.051425493257093,-0.0222386173601852,-0.4972184518756042,0.5628567946030721,-0.3650462000287789,0.1584058714157351,-0.0801621734014004,0.5714633437164801
0.0502893687565152,0.0442068555192803,-0.0067531882981957,-0.4508476768245321,0.4047475183952745,-0.6756386350011994,-0.2332205291030047,-0.2168966695023266
-0.2579481641143757,0.0040706890638815,0.3515079852911304,0.798164181692119,-0.257635854944419,-0.2666642057356527,-0.191067414885167,0.1557156574814027
0.04553619482553,-0.0660238367693154,0.6971442638005131,-1.0842830824374794,-0.0780688054903663,-0.924684758780862,-0.2652746814270232,-0.0783649171223663
1.6943774521632464,-0.0377280010924817,0.83167085807217,0.148851157140674,-0.351467868035148,1.178946859555859,0.1317600372519524,-0.3183546096188416
1.8601356981760335,0.0232787558133832,2.410676013943344,1.718512702050543,0.028515661573168,0.7668666914153142,1.1675912653919809,0.8045250297488015
0.2685643901531284,-0.0660238367693154,0.6658202316682019,0.079031626876587,0.1312511072570371,-0.6918233701805675,-0.1936769762185858,0.2842363849103048
2.174424832978568,0.0033871449149434,3.163524710172775,2.119739132242244,0.1874819454958792,1.1960746394534043,2.454013390595577,-0.2631205047878137
-0.0185273152784475,-0.0660238367693154,0.6313995271577911,-0.5676627189199261,-0.5261776407795773,-1.2193756929637647,-0.2082168302576199,-1.2336809465651122
0.4498342135309379,-0.0660238367693154,0.5742897423386152,-0.7771304574001408,-0.2812225406042375,-1.09289608388136,-0.2524996264897052,1.7604250652138014
0.2191081950565728,-0.0660238367693154,-0.3307127601608842,-0.8743956360434443,-0.0549620409939837,-0.507990577328464,-0.2330738380824338,1.7131774081015074
1.420084537023888,-0.0660238367693154,0.6607583633578473,1.0074302127153123,0.4170932491612403,-0.4327470390086368,0.1167283742389119,0.6694817361920639
0.9905135447342084,-0.0660238367693154,2.3574370695967914,0.619330357416436,3.2821115408589887,-0.0659787220612193,0.1677394694057526,3.0974499020054087
0.4549583668906845,0.012295538803322,-0.0398637621871029,-0.0044692210253223,-0.1565163213267321,-0.3668912253186789,-0.1455293913136401,-0.3941273451888756
1.0681873626308165,-0.0660238367693154,1.3653108807673084,0.7971457014730753,0.1210350851954375,1.2378790986241488,0.470588333126172,0.2245998137210074
-0.6076426481491839,-0.0660238367693154,0.2926712101072451,-0.208039942548625,0.4888824056392615,-1.0044058532483238,-0.295545753134883,-0.5722818503676824
1.7896959791402454,-0.006810899464602,1.925510824243836,2.287388316812776,0.5270086632179977,0.8781670419304227,2.6216111761824137,-0.3488427004837481
0.9326175676333666,-0.0660238367693154,1.667593745983302,1.149479662224023,-0.2739704327311698,1.22901594626374,0.0882366847900826,0.2088036295640783
0.858398495667087,-0.0660238367693154,-0.2640152012479777,0.4836973975697064,-0.2534475183348141,-0.6521892882658844,0.293992596675609,-0.2909359342829276
0.7744875861244552,-0.0474085016459241,0.9675075829653302,1.8813655025906024,-0.156515695968975,0.931051030024175,0.2993326486046487,0.5936916440062274
-1.890396767943764,-0.0660238367693154,-0.3294621809312671,-0.2026297686997331,-0.0254703840611905,-0.908709918008266,-0.2489126536438637,-0.281887829862097
0.5700315484491503,-0.0660238367693154,0.1911956383326088,0.3536946923617051,-0.2648761671875947,-0.1492924628964329,-0.2514895744434691,0.1277458523485937
0.6995265553006552,-0.0660238367693154,0.0127796682405839,-0.205288841417265,-0.3941585501055398,-0.7624175824596674,-0.2649969524128078,0.0130257867505471
0.5648378364465104,-0.0660238367693154,0.1784516404688924,0.2874302005648614,0.702457322630094,-0.8112685412004391,-0.2335957744197608,-0.3064041308513051
2.087685205291642,-0.0660238367693154,0.8781804951355449,1.0282211821096523,-0.0938087831108837,-0.1617652640179441,0.1855961241320176,-0.5242974044717217
0.6484936976318713,-0.0660238367693154,-0.0657686176577406,0.0753418759021982,0.7461839663837195,-0.0785505826789827,-0.1186671510579068,0.0642560653439721
0.2097873369089795,-0.0660238367693154,0.1162799873393619,-0.7741731902787635,-0.3115926225856709,-0.8820379439497659,-0.2301899191970073,0.597092128898253
0.881816572107557,-0.0660238367693154,0.0011075954308252,0.0092237451879529,-0.4120085029866245,-0.5181242520738134,-0.2353369972530685,-0.5988045493071732
1.6148951095514348,-0.0333476576365337,1.5714777994784528,0.921221699183408,-0.21447934809994,1.048926101365761,0.2366823550120389,0.3607844110618761
0.1172511556476793,-0.0660238367693154,-0.5005533298212496,-0.9517521397090908,-0.3447943320030304,-1.390698284531399,-0.3079309627474868,-0.6847197661180128
2.075211021999591,-0.0404570167454926,0.9924000647738976,0.6505912337567539,-0.081185937186945,0.6444091815846074,0.0867707148726955,1.762796218674458
0.5682693961625399,-0.0660238367693154,-0.3142765760002037,-0.3646771519208521,-0.4110822071638178,-0.9009249043051268,-0.1400064621216929,-0.9166669268742696
-1.3646493587480797,-0.0660238367693154,0.4828783557928012,0.358057367670567,-0.2215120926755109,-1.0747120242386936,-0.1209397396660339,0.1810640965426498
0.1199639427204865,0.1689436710125081,2.2361904357158293,-0.6493791351476565,-0.2960440633295697,-0.36692729224979,-0.2647251937598819,0.0221358460369677
0.1395331075875722,-0.0660238367693154,0.0049188845115627,1.2269256233976324,-0.0339865544979733,-0.7684728336646859,-0.2192087732047946,0.359582054022736
0.5793292203824436,-0.0660238367693154,0.941066764967714,0.8654409916161859,-0.3864454776408342,-0.7293623158998591,-0.0302237101619725,-0.4530895551646453
0.887149401395979,-0.0660238367693154,0.4559611266600927,-0.2091407819443667,-0.235875078870356,-1.0063802305695644,-0.2254035531978756,0.5960670257330452
0.3891095182858016,-0.0660238367693154,0.4818064307388437,-0.0474360295795344,-0.3716139231561412,-1.4491186814637578,-0.2199528383682536,-0.3119965749987071
2.1974951162045766,0.0680630379561098,3.088132648044436,1.9993346932037064,0.6568287553890557,4.795043509666382,4.133827758054277,-0.0887414834810047
0.249992232500835,-0.0660238367693154,0.4288056919598377,-0.17959402801998,0.1489812101204531,-1.1017203860260767,-0.2275979525019307,-0.181073061951113
0.0428697801813169,-0.0660238367693154,-0.3188024817835795,-0.506495827058229,0.3762656160910875,-1.027713208847341,0.0861885158029925,-0.1246114417458899
1.5197852585031135,-0.0660238367693154,0.3579395356148748,0.7888353084876907,0.3732374833873302,-0.0620068110212971,-0.1080448627312776,0.3054971285835218
0.0579640056889868,-0.0660238367693154,-0.2154212654685745,-0.8113349033623395,-0.1274930895249368,-0.46176017443881,-0.2315883877199422,0.4074176199083528
-0.4971835232359228,-0.0660238367693154,-1.0009041244518209,-0.844575597582127,-0.2232503470349202,-0.927564979718427,-0.2559518458266567,-1.5248343420233803
1.8027498177897363,-0.024537897586941,0.624670219874614,0.894551248785111,-0.5048808476946868,2.653452376651149,0.855536725556279,0.2503232438017029
1.899088538195824,0.0768713701047995,0.5704189018659909,1.0447621298937584,0.7326480458993304,-0.2839359597036882,0.1436819867424643,-0.1454906882264447
0.502884271843605,0.0551938237366383,1.034800655797102,0.2018852114487045,-0.3376975749254783,-0.7614681275743301,-0.1666142348486176,0.0474003855644098
0.4631199143234033,0.2627101705987749,-0.2980785974070692,0.2802008298331026,-0.1182479516856353,-0.6702738850004861,-0.108733937911517,-0.329549203383987
1.3829865941478965,-0.0660238367693154,1.7796694655137395,0.4150203048017932,-0.4484165707058276,-0.444578679243387,0.1180640397036112,0.400791563351244
0.6925243185828109,0.104170974957897,2.854929397416809,0.5926035376601638,1.7762209820994537,-0.4418706864733613,-0.0498037097828216,-0.6542023331640687
-0.0870193923132444,-0.0660238367693154,0.5769695549735084,-0.2662912498722231,-0.2457883216525674,-0.7640955293044682,-0.2549288382244789,-1.5248343420233803
1.059492532269256,-0.0660238367693154,-0.0455806958082091,0.4433612625167212,4.111367152631321,0.1217409952382588,0.3023302491588298,0.5684973963663608
1.5125975320708909,-0.0660238367693154,0.1650525772944249,0.764848171193724,-0.0743396528503455,-1.1501824610595408,-0.1731109644685532,0.3041072479675556
-0.7827913109524576,-0.0660238367693154,-0.6567566307396009,-0.7963002218186082,-0.4302205416821748,0.3326431875473286,-0.3110364306073001,-0.7970461208726631
-0.680563292114805,-0.0660238367693154,-0.6942144562362242,0.0220428428971444,-0.474127653829362,0.6030337419537812,-0.157663511865434,-0.2073622645812902
-0.6558467876736752,-0.0660238367693154,-0.7266104134224932,-0.3741444647800214,-0.037554415547165,-0.3819107420589606,-0.2688734426831386,0.0211898058967834
-0.5797728185635972,-0.0660238367693154,-0.0215814848779402,-0.8554190787512825,-0.3623795710429449,-1.221231003515191,-0.2474410828015153,0.5613994567595086
-0.4023287205448728,0.0110160014260209,-0.7619839402030882,-1.0452060494681856,-0.4470965890488886,-0.3520109141145487,-0.2489495176062698,-0.0011364406634884
-0.9453730456064882,-0.0660238367693154,-0.6096514797573609,-1.008696622716997,-0.4139742841509234,0.4480184253343701,-0.2647145406127882,-1.0517075712641384
1.2426868114337577,0.0589406533670942,0.25729768332665,1.597601254963284,-0.0617402709310658,2.0434821458934875,-0.1020380741165957,-0.0229363882223728
-0.932017786171132,-0.0660238367693154,-0.862625792491313,-1.250815142257659,-0.2611546600296153,-0.36692729224979,-0.2600467232724716,-0.0333654224055757
0.8824889723221827,0.0077507175732137,-0.5203839433194618,-0.6671654636423899,0.1706958507748569,-0.3128879043324732,-0.2885955076834982,-0.2085032776015951
0.295390840095327,-0.0660238367693154,-0.7590063706087621,-0.0865752138240654,-0.2309752456944316,1.0973728632242887,-0.1454763437813798,-0.0531853643110579
0.5365506550035674,-0.0660238367693154,-0.7280396468277698,-0.0578030077446788,-0.0889247451411673,-0.3774114475453233,-0.2586917184447757,0.1705117749262928
-0.3973204982566141,0.1552332577454433,-0.617750469053928,-0.9360333777772204,-0.3461591578056905,-1.305047998080343,-0.2700876462489762,-1.3356678924618974
-1.178209009581926,-0.0660238367693154,-0.6820659722913734,-0.8301993415191514,-0.4768126253979717,-0.686310563741221,-0.274756190965594,0.0879167161982411
-0.0838892533830842,-0.0660238367693154,0.2513425441379975,-0.4425824218448385,-0.1872928302664505,-1.0487178952810747,-0.2911283219610974,-0.8727821299984799
-0.6026807982895209,-0.0660238367693154,-0.4549369636361724,-1.1863252655362715,-0.1729914839238619,-1.1255429502367065,-0.2857725977885668,-0.6478999611092692
-0.6955184003366895,-0.0660238367693154,-0.5225873448192634,-1.143459701026281,-0.3908786780472524,-0.4873159429428559,-0.2089396981064503,-0.0864247217059472
-0.5562156248373427,-0.0660238367693154,-0.4778046981205975,0.2034471671104913,-0.2414827987788935,-1.487196089374541,-0.2837299558104376,1.2535166554825992
-1.404205040339604,-0.0660238367693154,-0.6995740815060114,-1.0401700962209632,-0.2659551794631291,-0.4638456939354052,-0.2895137553658102,-0.1122689750434406
-0.3724185041011047,-0.0660238367693154,-0.5186569529547527,-0.2140739526214002,-0.2105907180520481,-0.1686024129933442,-0.243515341257876,0.0633729454190595
0.2217514234864868,-0.0660238367693154,-0.222091021359865,1.1307640943901478,0.2550469894493143,-0.3950143150124979,-0.2097568633576227,-0.241237115612357
-0.4434842509229241,-0.0660238367693154,-0.9741059981028856,0.9060801861644384,3.1611293152996747,-0.0102955338530699,-0.2359668249546661,-0.2425360926595408
-0.8403626810531362,-0.0660238367693154,-1.1793200945438456,-0.6036946987858982,-0.6759698709162325,0.1364868401580567,-0.2783159593423059,-0.6865680115273946
-0.465812575291411,-0.0660238367693154,-0.6958818952090469,0.2739585472693729,-0.4841707109780425,1.408818093931414,-0.2432160239908957,-0.34682971508141
-0.2971560524914371,-0.0660238367693154,1.714996653924975,-1.2513545869796514,-0.7227862297124313,0.777242094961269,-0.1854524952157644,-0.4104418516602939
-0.3848463149645607,-0.0660238367693154,-0.5865455397053896,-0.1156109844087322,-0.3407019363238608,1.4904594617108051,-0.2723432926404446,-0.2923843069357591
-0.4464984587815996,-0.0660238367693154,-1.0929705763083863,0.2927482452642431,-0.6468222777708892,0.2279443402673783,-0.2816671900660047,-0.6328081777402619
-1.5144786755384874,-0.0660238367693154,-0.6643196575091895,-1.6836053511254547,-0.6898052844796703,1.4036661659089418,-0.28815907297194,-0.3184305325556628
-1.1125920231200177,-0.0660238367693154,1.8100406753758664,-0.7433701080951727,-0.5348805159066806,0.0144671632708751,-0.2959714100274583,-0.4474834993560632
-1.1828462524414256,-0.0660238367693154,-0.7292306746655003,-1.1171450874567457,-0.5780783342537039,0.4667144438220573,-0.2891721934181511,-0.3826577693944913
-0.7074824869141959,-0.0660238367693154,-0.7690110044456979,0.3269880095604575,-0.6279254447365256,-1.023823964532282,-0.2274062815015414,0.6438732006053433
-1.7528329585167293,-0.0660238367693154,-0.8211780237382927,-1.4874389753702033,-0.595479901934691,-0.3418859741175896,-0.2895247360216584,-0.4783064004340734
1.1357288048794176,0.0619340167276541,1.0284882082571305,1.359473671566836,-0.3397009338540422,2.3751878802077915,-0.1248295525622811,-0.2412410525867346
-1.0586840748783437,-0.0660238367693154,-0.4929903030516609,0.3651574083613135,-0.5506370272173033,0.0722388259401231,-0.2720744181136094,-0.8612517562746462
-1.1452845852794842,-0.0660238367693154,-0.3995541691817054,-0.8812298141320725,-0.4985135727587862,-0.172025957237894,-0.2933640164095525,-0.454776013818378
-0.2496706856101689,-0.0660238367693154,0.5954304864583309,0.3661204441873286,-0.6247350670434354,-1.20676824507294,-0.2234112710200553,-0.4890163426085545
-0.5028873319531054,0.0141849132804801,2.3625584892990323,-0.0181136927956441,-0.3738865537473265,1.065461447541816,-0.2247721393519071,-0.1387789309915929
-1.2656442236977778,-0.0370954121779091,-0.8608988021266039,-0.3692798748466022,-0.6462263137667331,0.5328189911951052,-0.2636171686977867,-1.5248343420233803
0.1100402430011581,-0.0660238367693154,0.3475775934266197,-0.1157957300046881,-0.4430790666792468,-0.8774354420735098,-0.1906430990130849,-0.1747212107644701
0.1328786640841904,-0.0660238367693154,-0.6913559894256712,-0.97139152529717,-0.1508627707122153,-0.3126161587066131,-0.2771813732110904,0.6104517531222797
-0.5293891748951424,-0.0660238367693154,-0.3042123907713812,-0.1997341166061255,0.3618326469197725,-0.0109519590169545,-0.2777256359368889,0.3509831539240788
-0.6758796768267115,-0.0660238367693154,-0.7331015151381242,-0.1780502109079771,0.3236762726504472,0.0259567086406849,-0.2803237722575398,-1.5248343420233803
-0.1670582040681954,-0.012123045430967,-0.5076994968476325,-0.8818191749607702,0.2078185445955885,-0.0293544731522866,-0.2869885083231661,0.0910948938877689
0.5044145619872401,-0.0660238367693154,-0.6727759551570758,-0.1465036360265911,-0.3332716449975414,-0.8125671371231616,-0.2229265376229959,-1.5248343420233803
-1.7042346533491814,-0.0660238367693154,-0.7631749680408187,-0.652517354395489,-0.3489338702145343,-0.2819311793059083,-0.2987332362818245,-0.0611438378896388
-1.3362694324479458,-0.0660238367693154,-0.6206089358644811,-0.3962374060168952,-0.0213809178840879,1.1036475614618135,-0.2776715741523863,0.4334046894989812
-1.2288708878219516,-0.0660238367693154,-0.812126212171541,-0.6574370710925486,-0.0048912068909684,-0.1894299419306949,-0.3002796049266142,-0.6762056751511158
-0.3934252142546334,-0.0660238367693154,-0.4300444818276056,-0.9578841940817976,-0.3625454988890156,-1.0384199325768662,-0.2960096577343618,1.0685958066223158
0.6904839317246321,-0.0660238367693154,-0.6861154669396571,-0.2615688704831198,-0.0010378366678233,-1.4003839693324427,-0.2233261399690572,-0.000517516723768
-0.4143623657652723,-0.0660238367693154,0.5866168804591256,1.149693335026492,0.0546021792270258,1.0827437657549084,-0.0877762800318162,0.1476758974985013
-0.5152919566022649,-0.0660238367693154,-0.5715981403418722,-0.1342328839692021,-0.2015297923804117,0.1025561745798573,-0.2679590481703712,0.3498205959596313
-0.4455246377811046,-0.0660238367693154,-0.6081031435683113,-1.1779888044649949,-0.4097259997652783,-0.4419490648856238,-0.2911663646526209,-1.5221627416038757
0.3601267504139328,-0.0660238367693154,-0.4275433233683717,0.0722281846235697,1.4182668856786214,-0.5873094006208142,-0.3077101861622093,0.6431581421492082
-1.928468531820249,-0.0660238367693154,-0.6963583063441392,-0.4640900359827735,-0.0727718726123864,-0.3610314792188979,-0.2865554494817242,0.2125973623981102
-1.5026768924610625,-0.0660238367693154,-0.4708371852698741,-1.861841620306907,-0.4279914110310119,-0.2056358480838419,-0.2767421951793818,0.6178869560359378
0.5012612368427816,-0.0660238367693154,0.2851677347295428,-0.0528499211164363,-0.0634728895818536,0.1126874726514272,-0.0823703333186494,0.5087083588992729
1.6947020591634123,-0.0405252864649204,2.9458048214356443,2.1640026894918005,-0.3464792584279579,2.4046632683219262,2.472384757666504,0.0709182211925949
-0.3236347092191766,-0.0660238367693154,-0.8691168942069442,-0.2080192014716422,-0.4443583100505254,-0.5086513785583326,-0.2262148413575884,0.2232621149969208
-1.7653535142373766,-0.0660238367693154,-0.6817086639400542,-1.3399079930192992,-0.2217888243369557,-0.2124801326643295,-0.3002293018949341,0.4931873891109691
1.4164906738077758,-0.0660238367693154,0.966554760695146,1.7888881949903526,-0.2055433566415086,0.1084674680975143,0.1064798710389311,-0.149285346836248
-1.002782112207083,-0.0660238367693154,-0.109717544869995,0.8655660589262377,0.229346332971447,0.2513848920368502,-0.1822529424301112,-0.4974305925898813
-0.9918845914872614,-0.0660238367693154,0.1336689937702269,0.3965212284190848,-0.2013374214498455,0.8185921488955312,-0.2583944335305222,0.0888849631284254
-0.9614874645432462,-0.0660238367693154,0.3413246972785349,0.0388877293200782,-0.0823782754767063,0.4022330920909919,-0.2256107080577278,-0.1215125879600101
-0.5620585508403115,-0.0660238367693154,-0.6720613384544375,0.9467510696486546,-0.3178099693500649,-1.210522862063812,-0.0993477191976737,1.72903611996745
0.2313968886342442,-0.0660238367693154,-0.496861143524285,0.2609870006286692,-0.3850576836753762,-0.8275166095205562,-0.2652629582722095,0.2907654507067058
1.614709619837057,-0.0169822017701191,1.6689038766048057,1.8953287244225492,-0.0739154922674191,0.6821448079612568,1.0148713718013211,0.9563218084683166
-0.4320070748456656,-0.0660238367693154,-0.7480489145016417,-1.3068847944223438,-0.2262069118520718,-0.4339504453054466,-0.3056336368851584,0.6949123039804469
-0.58733152442458,0.0354486130531473,-0.3886562644664716,-0.6418177552145524,0.2077946703897104,-0.6008520258452676,-0.2276357503054268,0.6366538628028786
-2.065568616961333,-0.0660238367693154,-0.786400010876563,-0.0662615169209542,-0.1818593031030528,0.3089248557257256,-0.2846067628483889,-0.0342316875117186
0.6247046417626414,-0.0660238367693154,0.5587468290562324,0.1701200687174715,-0.3836367625538079,0.4390037434776158,-0.2308458096573282,-0.7347190315616193
0.5746456050943499,-0.0115981396861689,-0.6432980161732466,0.3854775425593291,-0.4480679318937656,-0.0381090728328001,0.1420163671771291,-1.0243432321075343
1.9484288022208909,0.0336737025532753,3.519344276694753,2.8853277884485067,0.9877355401260872,1.65983018926223,4.4478649546958335,0.2209562992467089
-0.1265518876904741,-0.0660238367693154,-0.6028626210822972,-0.1942281130548804,-0.1572814113502195,-0.3848859772930668,-0.2153596192695384,0.683598564948943
0.0868076562750685,-0.0660238367693154,-0.6801603277510047,-1.0615731125605297,-0.3876413909358774,-0.5409666782195061,-0.2964601969863933,-1.4669524983252078
0.4531498421754792,-0.0660238367693154,-0.6786119915619551,0.7794169631551703,-0.0623556101318988,-0.1807887613261045,-0.0505141036666851,0.0632203138793959
1.2207758389226246,-0.0660238367693154,1.548252756642709,1.0888817470545722,1.118031346792434,0.3129610599465666,0.3927043341759356,-1.1059677167495152
0.7055781572323011,-0.0660238367693154,0.1921484606027931,0.7586893945854297,0.2667978327776045,0.3723424536901998,0.2461740229241645,-0.7964735769293484
1.747218834547234,-0.0660238367693154,-0.8116498010364489,0.0206072659904422,1.287539930297525,-1.3380441347394294,-0.2170023092001316,0.2476143465411294
1.8619210366769408,-0.0591115503926906,3.329018028225424,2.619824777437794,0.4874407564905549,1.825986934748261,10.437250141134689,-0.6639580314302169
-0.5973247827868007,-0.0660238367693154,-0.6410946146734453,-1.1627282888626578,0.5635043217882639,-0.3141798135819889,-0.2982973270522433,0.3504905380346573
-0.4300362466303774,-0.0660238367693154,-0.6465733427270054,-0.3115827725977672,-0.1894827652681119,-0.8506307945791145,-0.2331970114779121,-0.3521065004764837
0.8753012458899598,-0.0366338298779983,0.6169880903212526,0.4668102758064942,-0.2449779585475126,0.5185189063886682,-0.0065250720138254,0.0396646808610496
1.6867955600879665,0.0138311919962017,2.2890720717110624,1.8373994579227688,0.3739483214500874,0.6079995143507677,0.1343088986698611,-1.257614559796118
-0.1553491658479617,-0.0660238367693154,0.3460292572375699,-0.5097377236008009,-0.329970450119917,-0.4855868057647362,-0.207735010470796,0.2117015595499868
