max_movs,cases,download_mbps_fixed,rwi_weight,gdp_per_capita,pop2020,pop_density,pop60plus_ratio,tests_unique_dev_fixed
-0.7294925236327244,-0.136653993074185,-1,-0.407619601067252,-0.2964938231610611,-0.4517741580664853,-0.1272957610800817,1.2547971702560134,-1
0.0695918221622724,0.427419747498187,-1,-0.6289665956185139,-0.4123366195605194,-0.6307417998520509,-0.3166174570901339,0.8445050037376622,-1
-1.282401318468325,-0.1595462059081304,-1,-0.4873408527965756,-0.5499753975782017,-0.3944236700893004,-0.2778341172530814,1.2599890587850378,-1
-0.7046866142102232,-0.5393414987770224,-1,0.0626551210102969,-0.5813668003496036,-0.9073869748677832,-0.1831186079775252,-1.5367377930443105,-1
-0.4701677083662752,-0.5393414987770224,-1,-0.2550055497909802,-0.5453226117547179,-1.141167163434568,-0.057408188456221,1.0120358983675493,-1
1.603222502991143,0.0270766975558225,-1,1.986430270934706,0.7401248858485615,2.47906073651516,0.0458479538670723,0.0279585060460902,-1
-0.8333717116584625,-0.5393414987770224,-1,0.0683796630749855,-0.489130376234176,-1.1395625863514338,-0.2861218753668274,2.047587757230582,-1
-0.2896674018377984,-0.2993962652540219,-1,0.1355519754155693,-0.4496138373048087,0.0555556942582598,-0.0499847162802645,0.9100900370473414,-1
1.6562104842933612,1.8794215506250875,-1,2.599714933911963,0.8745601255738125,3.9832502054459296,1.0405819442128184,-0.4570426100442419,-1
-0.8201158316948624,0.0197040796336924,-1,-0.0032624319290158,-0.534485980216074,-0.7732415532914783,0.3096549655476464,-0.320572616821806,-1
0.5632933890639413,1.2468453545636993,-1,1.425831183314407,-0.3145556548908071,1.38805502392514,0.7509116521222701,-0.091848125781319,-1
-1.71817504531459,0.5233104179571395,-1,-0.0448896553947273,-0.0710388259976612,0.5041399932318588,-0.2783150458072273,-0.8938670560265813,-1
-0.2290741703687982,0.5585160747859808,-1,1.0377450390723502,-0.4702001647338074,-0.0761499758562037,0.0550013326935133,-0.1668368476782925,-1
-0.3989129112429063,0.5054070628301761,-1,0.1459801378364079,-0.4562768697036234,-0.7067603797404027,0.0108295901345658,-0.5970942476892168,-1
0.916475520641022,4.177160203224023,-1,-0.6922206351904756,-0.5819429931179979,0.0725274418485224,-0.260296098451625,-0.0212247346183754,-1
-0.2204738407409412,2.161645592588465,-1,0.7436454220267441,-0.4322193606881523,0.0329533365242297,0.0347395188838475,-0.53192054270827,-1
2.1332444702220346,6.58127154835153,-1,1.0487771198567986,1.1063754494017186,0.3722839323859863,0.0815492915561694,0.0543674720849012,-1
-0.5787735238321187,0.7933448482154934,-1,-0.0621316224498362,-0.0876128415120605,0.4131119309193782,-0.0701822423157955,-0.6197250145655433,-1
0.224717602433347,0.7784713446064051,-1,-0.6061859097659934,-0.5934107485814551,-0.0364349552030977,-0.0958161972382975,0.2944374669730539,-1
-2.490534399869296,-0.5393414987770224,-1,-0.8184029915344924,-0.2146873062771756,-0.4503769920389354,-0.1470697297023868,0.0486353807168551,-1
0.6157127535312583,0.88074904283003,-1,-1.180876309014462,-0.6826972527223858,0.3508665025355377,0.014054652214248,0.4309337102523705,-1
-2.24997394015454,-0.0537024385761218,-1,-0.414906380401966,-0.0783832384856722,-0.6353092768683305,-0.2557689775926258,-0.9333854407334454,-1
-1.568948664705596,0.0291839567936228,-1,-1.3030156119309488,-0.5185384136344521,0.2867833056139348,-0.2628384069409407,-0.2444739345873266,-1
-0.0077400673840892,-0.5393414987770224,-1,-0.5944511459030014,2.8081800751962853,-1.1839727646546754,-0.2570607088011647,0.9837222503897805,-1
1.6731979122359883,4.043556110652547,-1,0.1919762428806311,-0.079518092802327,1.14396727120672,0.3055453059884161,-0.1803885665372239,-1
0.8838511297386514,1.1537054447729336,-1,2.107237459105406,0.2601609847681863,1.7308336175538594,1.4964656401801764,-1.075531268299409,-1
-0.4484891915357238,-0.3982630817236291,-1,-0.4544797058285874,-0.4757575615161901,0.5759616514847046,-0.0809023143128772,-0.5076912000077313,-1
-1.5888857924792683,0.1526994423707087,-1,-1.0154168709742006,-0.2052087599248888,0.0941410466020746,-0.1268247651260926,-0.6805533371272534,-1
1.573654427576359,-0.5393414987770224,-1,0.8432769989258841,-0.2199618660414011,0.0729564399935255,1.1019194361286755,0.4583420049377141,-1
