max_movs,cases,download_mbps_fixed,rwi_weight,gdp_per_capita,pop2020,pop_density,pop60plus_ratio,tests_unique_dev_fixed
60.04379999999999,1,-1,0.0943423558681323,5058.95,30718.29125392437,113.73701408451724,0.1335216370198897,-1
64.5408,2,-1,0.0156615784246344,4067.78,25590.33501219749,30.64678960904346,0.1219725436383005,-1
56.9322,1,-1,0.0660043606875412,2890.12,32569.84042918682,47.66816899071862,0.1336677806958885,-1
60.1834,0,-1,0.261507854636706,2621.53,19295.79935026169,89.23727117432107,0.0549442217045899,-1
61.5032,0,-1,0.148591080715571,2929.93,15200.15329182148,144.40953720122457,0.1266882806283588,-1
73.1716,28,-1,0.94533970304014,13928.43,611485.3311710358,189.72698483099003,0.0989880157291434,-1
59.4592,0,-1,0.2635427203961026,3410.72,15225.064454197884,44.03080625531916,0.1558374725833861,-1
62.519000000000005,1,-1,0.2874200256576864,3748.83,51552.89772951603,147.6675788440319,0.1238186614439502,-1
63.037200000000006,1,-1,-0.2698251901398159,,12054.119522571564,82.79092859103797,0.0981650793697063,-1
73.4698,555,-1,1.1633400159653244,15078.68,2838342.9325962067,626.2996138170695,0.0853359803334062,-1
59.53380000000001,1,-1,0.2380765705438157,3022.65,22126.76848220825,305.5076073412542,0.0891774007263063,-1
67.3192,29,-1,0.7460671891417612,4904.41,200833.57448267937,499.1680166418479,0.0956156433281545,-1
54.47979999999999,7,-1,0.2232796119867937,6987.98,81483.97723460197,47.45709724161212,0.0730400440965018,-1
62.86000000000001,4,-1,0.6081167299276293,3572.69,45069.132398843765,193.744254470058,0.0935048261534,-1
61.9042,2,-1,0.2911268567725251,3691.82,23680.09402275085,174.35799245125102,0.081393742159249,-1
69.3068,20,-1,-0.0068229238838491,2616.6,52453.58897781372,55.36532124415457,0.0976035831574392,-1
65.5716,1,-1,-0.1155014277451511,,29773.16292190552,129.31948603792603,0.0923186342097546,-1
62.9084,11,-1,0.5035750506430512,3897.66,50377.35773134232,184.85167272582936,0.0832282817051446,-1
76.15440000000001,41,-1,0.6120382319778361,17062.13,71224.8723680973,205.3957234128812,0.0997313875012189,-1
60.892,8,-1,0.2171507220269304,6846.17,74255.26411318779,138.80321196210625,0.0807567208820222,-1
65.4138,5,-1,0.0237592807548881,2518.48,46933.341660022736,127.55288453744716,0.1064889885848772,-1
50.1332,0,-1,-0.051676145934264,5758.9,30762.122572422028,105.05853968763104,0.0995700379462344,-1
67.6142,8,-1,-0.180522180097348,1754.53,69684.97696208954,175.77341993682515,0.110331147876501,-1
51.487,1,-1,0.0917521717805786,6925.14,25471.328602313995,57.35220122848492,0.0719276623536524,-1
55.3196,3,-1,-0.2239382442248891,3159.1,65273.44710755348,54.24954324556781,0.0913194615772355,-1
64.1056,0,-1,0.0279305609917302,31623.05,14550.432340621948,56.7852813331879,0.1258912949894578,-1
73.5654,58,-1,0.3074767932674349,6915.43,156549.9913034439,303.7039443565528,0.0931233661125931,-1
69.1232,39,-1,0.9882822489974664,9821.78,284944.85231685644,826.3795805136767,0.0679264759544742,-1
61.6252,1,-1,0.0776852990095999,3525.14,87680.82562065125,134.0983460782539,0.0839103004329151,-1
55.20739999999999,3,-1,-0.1217073891092685,5840.0,53623.44053220749,113.94372657636984,0.0790444971672192,-1
73.0052,0,-1,0.5389904396987654,5713.77,52476.55868721008,653.2196450626196,0.1111026492128225,-1
69.52539999999999,0,-1,0.1630307838573506,4271.65,54185.426286935806,28.8849631707711,0.113455035353874,-1
73.493,4,-1,0.8409710425164324,10049.02,211412.56614351275,184.6444145003141,0.1078271636431907,-1
70.21900000000001,1,-1,0.5791020075935838,7315.85,123172.96515130997,232.8360904412737,0.1039442943603599,-1
58.3318,0,-1,-0.1345011213337457,2589.44,15219.66995382309,34.4425804730453,0.1542192410209397,-1
62.552400000000006,0,-1,0.1439251133107386,4844.23,18251.41639173031,24.65250059753084,0.1388954079759995,-1
60.5874,0,-1,-0.1495818842177591,3595.77,26601.40230178833,22.73635379856225,0.1761246535957078,-1
61.6648,0,-1,-0.104764384473327,3362.23,17363.024924516678,26.96094354020969,0.1318377737325614,-1
52.83580000000001,0,-1,0.0148493707584582,3246.38,33808.03920888901,30.8515057561838,0.1237188004098201,-1
58.744,1,-1,-0.1088207794828867,3536.41,31875.570148468018,36.99038441611288,0.1527830807346084,-1
64.6298,1,-1,0.5795937594829765,5522.78,34260.39591407776,51.9578824290767,0.1174198338069466,-1
59.4974,0,-1,-0.1145812783196888,2960.78,16218.75556588173,30.7092731514418,0.1344248682525789,-1
69.64779999999999,7,-1,0.7770650056935658,10086.61,240504.2429016828,125.68281082245171,0.0965052025097911,-1
54.6058,0,-1,0.5658787102249491,5716.9,21272.249119520187,36.79796835362493,0.1337325925016574,-1
60.2962,1,-1,-0.2093018354129464,7191.52,37217.33402681351,95.99847137413816,0.1051989579936677,-1
56.12039999999999,0,-1,-0.2897509044186971,9409.45,51218.801196336746,52.5159380307948,0.0754996801791894,-1
62.8652,3,-1,0.2391792951569712,6471.55,79604.07256698608,154.11553815375714,0.0846068144393991,-1
64.1632,2,-1,-0.2176201492367698,4654.03,86632.34301662445,120.84995346970864,0.1019712813617185,-1
