max_stay,cases,download_mbps_fixed,rwi_weight,gdp_per_capita,popDANE,pop_density,pop60plus_ratio
-1.904713564580156,19.709047806472952,-1.5250754758370015,0.2230173844162171,-0.3221262027399607,0.2378037271169337,-0.3020913566024214,-0.8089376335799733
-0.2178693625899604,-0.0707016329290264,-0.8195701361573565,-1.2692689658618026,-0.4422938503820648,-0.0931359828938332,-0.3002416397235833,-0.8019178613122538
-0.0299848291538082,-0.0707016329290264,-0.3195170984862178,-0.9898947859029218,-0.5286533260103993,-0.0099796473336546,-0.2788467860617049,-0.0365428064908916
1.922934635747672,-0.0464187336717151,1.196839993120333,1.1836018520147746,-0.1711730119779984,1.940057479936372,0.2378511484619554,0.0978244086170824
-0.1350936786121854,-0.0707016329290264,0.5458837284087432,0.8514309231811228,-0.0362668810707453,0.0924618051223861,0.1577690356564494,-0.7285667682068281
0.1046797216414806,-0.0532158449383454,0.3498405463183074,0.461857535509882,-0.1116923639296382,0.9843936814152991,-0.1418176390053361,-0.1197325000957857
-0.3502414361339293,-0.0707016329290264,-0.2503779325059638,-0.6017946174891705,-0.6343444401047947,0.0028056469071043,-0.2698339086847157,2.034289670942841
0.4528897609118912,-0.0707016329290264,-0.2438868307903327,-0.6918617435420857,-0.6288173972974407,-0.8872840445277387,-0.2559397615255993,1.0798870184558849
-0.4069371100913082,-0.0707016329290264,-0.431116406881563,-1.660436058681255,-0.4443583100505254,-0.5086513785583326,-0.2722526846741033,0.1521365431348224
-0.5388408280678042,-0.0707016329290264,-0.148723706555668,-0.8920690679373761,-0.450605953624047,-0.1525581186492426,-0.2281861390628642,0.243066213637451
-0.3443007155149167,-0.0707016329290264,-0.8843024991380076,-1.1069180012102295,-0.6031677226389838,0.0760459536733709,-0.1765721431978607,-0.3958229742636566
-1.2458112320233057,-0.0707016329290264,-0.5686801221394325,-0.4465756286711939,2.1118809895799693,-0.1995919400968135,-0.2124900213474226,2.291752987812772
-1.4674666669036336,-0.0707016329290264,-0.771750368472478,-0.0719738190293011,-0.4774780469884957,-0.3563138608266899,-0.2127977055533023,0.1080837495085165
-1.4795453104858578,-0.0707016329290264,-0.7418555697454432,0.2505301810868047,0.1546866314854329,0.0415342962412741,-0.2955219469028328,0.1610292888304428
-0.6101541257889772,-0.0707016329290264,-0.8475592903440226,0.1705818294247528,2.6394382240912986,0.2402748719110337,-0.2941483145530424,-0.3958011524971432
0.0999222150876655,-0.0707016329290264,0.3927175484766047,0.1117459360862096,-0.4434056382936708,-0.7255454881741044,-0.2929699955626008,-0.4014299796225503
-1.3419720251136256,-0.0707016329290264,-0.94165048952473,-0.0767945383627969,-0.5225326664541557,-0.607841504209032,-0.2853124912686088,-0.3187205883995571
-1.4814926836348294,-0.0707016329290264,-0.4917397238220441,-0.9067047106710514,-0.5444650425299938,-0.5021487972548041,-0.2850354268324829,-0.2113382642459874
0.3200493318004486,-0.0536401350221735,-0.2056548371991845,0.8217779102251482,-0.5267004824452562,1.006583666827339,-0.230492783634491,-0.3988415412986204
-0.9183074388938492,-0.0707016329290264,-0.9460572925243328,-0.9088204988216028,-0.1724644159019934,-0.2841663013033206,-0.2916767878751623,-0.2059950288222964
-0.2568907764484527,0.0011709542567011,-0.9587417389961622,-0.5380258475233285,0.5010177985098735,-0.2924979600515313,-0.2989341670558328,-0.4245697918402406
1.8816700452239088,-0.0630910593141058,1.7297058477209464,0.992120120446147,-0.3826153939503902,2.362000380382479,-0.2314843648592028,-0.2754943302273482
-0.4073315147797082,-0.0707016329290264,-0.3417893190517776,-0.8339947706066586,0.6490948353164928,0.464389511834592,-0.2998924830830037,0.0023610229487311
-1.2115473247186266,-0.0707016329290264,0.2566426180158981,-0.6025615294092073,4.1476976746211935,-0.4620807103740288,-0.3072227008187024,-0.4513320115712714
-0.3124032363406352,-0.0707016329290264,-0.2552015952487723,0.0961465003194899,-0.5773502988402042,0.0962928225451212,-0.2631415248201371,-1.5248343420233803
-1.0722731691276728,-0.0707016329290264,-0.8149846789820941,0.3215213327936735,-0.5381592884005872,-0.2425538974663261,-0.3030828787639032,-1.0008326388682742
-1.594884031549588,-0.0707016329290264,-0.9953062936144876,0.1130441270047727,-0.5727874732529616,0.0242039683258118,-0.2922125333267693,-0.4303554007825518
-0.818646304193985,-0.0707016329290264,-0.8033721575642222,-0.2901550943169703,-0.2868008064615143,-0.1755208852453635,-0.290849151698161,-0.0026068174088014
-1.257273618279905,-0.0707016329290264,-0.3791280417646279,-0.4001613362097792,-0.4419300478621922,-0.1819048065561071,-0.2885878976238709,-1.3291795868775371
-0.8577663192245786,0.0194870178310464,-0.7182732185583798,0.3690187688139957,-0.3342445642435708,1.121020287201435,-0.2900364933656887,-0.6050724581324807
-1.5835202464650884,-0.0707016329290264,-0.8965700858666314,-0.0461230694868419,-0.4957137448760726,-0.6691140300406418,-0.2906447335043028,-0.4055718164335299
-0.3705532775864861,-0.0707016329290264,0.0811446661263132,-0.2814455827513317,0.2229629536127069,0.7252294958277622,-0.2743686749196738,0.6188799743576512
1.187591744520458,-0.0589464716184516,0.601921588173962,0.3279818041036803,-0.3890922635259219,2.335542375737309,-0.1871368118096404,-0.0447290130570274
0.0620347147083207,-0.0707016329290264,-0.6179291232295876,-0.5313634672166404,-0.5251229717692735,0.4871076702898769,-0.2636622311708376,0.0388511995314809
-1.3231392012425658,-0.0707016329290264,-0.6670590215359695,-1.0641206088692745,-0.4604006062801113,0.1178479178217869,-0.2804120411110334,-1.5248343420233803
-0.6530456356523878,0.4157989383513387,-0.2404328500609143,-1.1709826075471237,-0.6861775985683736,0.2247275035297863,-0.0930768577149915,0.1319131963515951
-0.3668064330466949,-0.0707016329290264,-0.5581990771674045,-1.1725098533809548,-0.6740314655003281,-0.077110145425246,-0.2807252969903133,-1.0889024702561725
-1.4623640562474698,-0.0707016329290264,-0.68349520569665,-0.9869695355587288,-0.2722648020966635,0.2027665649391726,-0.2868998384869218,0.0093536075161452
0.343787563983473,-0.0707016329290264,-0.3012943725689416,-0.2563114667928819,-0.4790879100229377,0.9620011309456916,-0.000387773574069,-0.2953684923504189
-0.2698321802865499,-0.0707016329290264,-0.6490745011862394,-0.5928400729367908,-0.6974628882676048,0.3013144740515466,-0.2293532698447835,-0.2879266187304846
0.0735217512579476,-0.0707016329290264,0.1059180451511069,-0.4562873218524931,-0.4338778189543779,1.0073481660796786,-0.2008853551085673,-0.2541043377131499
-0.5517575816128774,-0.0707016329290264,-0.7937843834704918,-0.6025678499561474,-0.3285623200820293,0.8266051427221806,-0.2946240045149613,0.0395738715696933
-0.8424091866700352,-0.0707016329290264,-0.7797302549852722,-1.3211577004906168,-0.5800560763917938,-0.0381341363103622,-0.2722011940041353,-0.6484305717455456
0.167957023836521,-0.0524730976352741,0.955716407371799,0.7112906298860715,-0.4800216733077582,0.946814482820556,-0.0003463726009672,-0.0219801919834604
-0.0252273225999939,-0.0707016329290264,-0.4533886274471227,-1.246183458635563,-0.6294020926950676,0.2267487155461157,-0.221903188737237,0.8333009403286425
0.3631380440080548,-0.0380527920262482,-0.5572462548972199,-1.0568802785560656,-0.2486890760375313,0.4203228014254862,-0.2226669059563966,-0.291937619872508
-0.4550791323690327,-0.0707016329290264,-0.4972184518756042,0.5628567946030721,-0.3650462000287789,0.1584058714157351,-0.0801621734014004,0.5714633437164801
-1.4854613808118455,0.0391387106139177,-0.0067531882981957,-0.4508476768245321,0.4047475183952745,-0.6756386350011994,-0.2332205291030047,-0.2168966695023266
