max_stay,cases,download_mbps_fixed,rwi_weight,gdp_per_capita,pop2020,pop_density,pop60plus_ratio
-2.188612865632962,-0.1508997338124742,-0.6722919091615366,-0.407619601067252,-0.2964938231610611,-0.4517741580664853,-0.1272957610800817,1.2547971702560134
-0.3445738770797539,-0.1210448268172367,-0.5219801214104132,-0.6289665956185139,-0.4123366195605194,-0.6307417998520509,-0.3166174570901339,0.8445050037376622
-2.240859935537848,-0.1593694138397097,-1.1150035271884011,-0.4873408527965756,-0.5499753975782017,-0.3944236700893004,-0.2778341172530814,1.2599890587850378
1.355169406327627,-0.2998863935560535,-1.1006119730420172,0.0626551210102969,-0.5813668003496036,-0.9073869748677832,-0.1831186079775252,-1.5367377930443105
-1.973461956939484,-0.2998863935560535,-1.136705077091679,-0.2550055497909802,-0.5453226117547179,-1.141167163434568,-0.057408188456221,1.0120358983675493
0.5697498462557412,-0.0903225161213062,0.6092417219688615,1.986430270934706,0.7401248858485615,2.47906073651516,0.0458479538670723,0.0279585060460902
-0.5135802217318055,-0.2998863935560535,-1.1138613403513866,0.0683796630749855,-0.489130376234176,-1.1395625863514338,-0.2861218753668274,2.047587757230582
-1.4839688388375012,-0.2111112556197759,-0.8340255652828061,0.1355519754155693,-0.4496138373048087,0.0555556942582598,-0.0499847162802645,0.9100900370473414
2.29982528934898,0.5950095799672577,1.7011723381548336,2.599714933911963,0.8745601255738125,3.9832502054459296,1.0405819442128184,-0.4570426100442419
0.2311960480573403,0.1137859066383988,0.3778346687897005,-0.0032624319290158,-0.534485980216074,-0.7732415532914783,0.3096549655476464,-0.320572616821806
1.2116252413127666,0.360968510528083,1.8727288010744283,1.425831183314407,-0.3145556548908071,1.38805502392514,0.7509116521222701,-0.091848125781319
-0.0965656338603607,0.205606119947354,2.137830365945521,-0.0448896553947273,-0.0710388259976612,0.5041399932318588,-0.2783150458072273,-0.8938670560265813
0.4368174278901459,-0.1983398280164424,0.2649866092926566,1.0377450390723502,-0.4702001647338074,-0.0761499758562037,0.0550013326935133,-0.1668368476782925
0.4039300317589912,0.0866505519945491,-0.339230227488075,0.1459801378364079,-0.4562768697036234,-0.7067603797404027,0.0108295901345658,-0.5970942476892168
0.5322630245230633,-0.2998863935560535,0.1358052780263036,-0.6922206351904756,-0.5819429931179979,0.0725274418485224,-0.260296098451625,-0.0212247346183754
1.021154910520272,0.6994270667677654,1.3683390938487747,0.7436454220267441,-0.4322193606881523,0.0329533365242297,0.0347395188838475,-0.53192054270827
1.892039614285823,11.266168860204656,2.3903107662676013,1.0487771198567986,1.1063754494017186,0.3722839323859863,0.0815492915561694,0.0543674720849012
0.414391470382064,0.1931820143592623,3.729581942009089,-0.0621316224498362,-0.0876128415120605,0.4131119309193782,-0.0701822423157955,-0.6197250145655433
1.131841741009218,0.1876791030694409,1.6632517351659484,-0.6061859097659934,-0.5934107485814551,-0.0364349552030977,-0.0958161972382975,0.2944374669730539
-0.6648201576877757,-0.2998863935560535,-1.2739959349008356,-0.8184029915344924,-0.2146873062771756,-0.4503769920389354,-0.1470697297023868,0.0486353807168551
0.7854118022382743,0.2255198912955464,1.251836036473284,-1.180876309014462,-0.6826972527223858,0.3508665025355377,0.014054652214248,0.4309337102523705
-0.543912381417668,-0.1202092483859807,1.1031233102939808,-0.414906380401966,-0.0783832384856722,-0.6353092768683305,-0.2557689775926258,-0.9333854407334454
-0.0682776633307313,0.1208006523796274,0.0922879595360467,-1.3030156119309488,-0.5185384136344521,0.2867833056139348,-0.2628384069409407,-0.2444739345873266
0.4948964492113399,-0.2998863935560535,1.052410214730532,-0.5944511459030014,2.8081800751962853,-1.1839727646546754,-0.2570607088011647,0.9837222503897805
2.2835619609148385,1.951147916961968,1.4195090641470296,0.1919762428806311,-0.079518092802327,1.14396727120672,0.3055453059884161,-0.1803885665372239
1.7491568045862147,0.3265085288995875,1.073654889899004,2.107237459105406,0.2601609847681863,1.7308336175538594,1.4964656401801764,-1.075531268299409
0.5656614679432739,-0.0389048406020927,-0.0069680766005232,-0.4544797058285874,-0.4757575615161901,0.5759616514847046,-0.0809023143128772,-0.5076912000077313
-0.6104086522057027,-0.0438445080561604,-0.0073107326516276,-1.0154168709742006,-0.2052087599248888,0.0941410466020746,-0.1268247651260926,-0.6805533371272534
0.8643836392003783,-0.2998863935560535,-0.1163895755865235,0.8432769989258841,-0.2199618660414011,0.0729564399935255,1.1019194361286755,0.4583420049377141
0.2512170771463243,-0.2998863935560535,1.1280229833408997,-0.2143833673914663,-0.3885093539028043,0.1043569070205836,-0.3206317917663812,0.5419126865843243
1.3172316605163683,-0.2132952189549021,0.9315668473743858,1.692817395174126,0.2867196145227318,1.4383567891704985,0.0342672794716388,0.3419773669215223
-0.0566738837085859,-0.2627303861372947,0.3188978279997462,0.9561199993224272,-0.0327190850294212,0.9090074176093236,0.1440723724329944,0.2040348637550108
-1.4235149507024447,-0.2998863935560535,0.135691059342602,-1.0514085613081614,-0.5851173127102064,-1.139909833935682,-0.3079687193040852,1.9900985923457493
-0.4772056793929606,-0.2998863935560535,-1.2246534635418045,-0.2681319816246701,-0.3215891804084473,-0.9619117984707588,-0.3302754892978693,1.445705326862527
-0.3005937486155161,-0.2998863935560535,-1.2616032077192272,-1.0938341911554734,-0.4675026943292355,-0.5927724786008826,-0.3346414440666164,2.7683085250931465
0.6585518281309022,-0.2998863935560535,-1.107008219329299,-0.9677523298157596,-0.4947976353293965,-1.0108072584188357,-0.3250156848406145,1.1949763779694091
-1.5662474523758616,-0.2998863935560535,-0.0005147209713906,-0.6312515212598333,-0.5083375810126569,-0.3578627120368866,-0.3161510098224568,0.9065423819466112
-0.3554261165709301,-0.2998863935560535,-1.0254560791664555,-0.9791638952991276,-0.4744403825101448,-0.4155368463171979,-0.3021635290227059,1.939077677034265
-0.2719450388230219,1.303112807654711,-1.2054647246799588,0.9575034096841276,-0.2422837842636361,-0.3448387881350839,-0.2680599731985448,0.6827657988912161
0.4552752535067161,-0.2998863935560535,-1.1572644401579422,-0.9953694939989858,-0.5417170241472203,-1.07760978735214,-0.3164750878728854,1.2868852906895931
0.6971809908626486,-0.1666816364916864,-0.0354085288421874,1.5130351199598036,0.2911129382882369,1.5646882259403243,-0.1000771741416787,-0.0602457175384525
-0.9199830629539822,-0.084741507783118,-1.0975280685820776,0.9189198441421256,-0.2195960479146114,-0.8118336463248661,-0.3026019504557897,1.2622915578060672
-0.0854127783167991,0.0690236098032958,1.2134585587495927,-1.2618400515614083,-0.04725012902424,-0.2637203455403821,-0.1677131629089455,0.2486079435070776
-0.9107240885404596,-0.2998863935560535,-0.5724647796064591,-1.4881616540857052,0.2119699981166647,0.049184803566608,-0.2667884393490199,-0.8064862215429539
0.1475947238884764,0.2175436716948515,-0.1484850257066341,-0.0001602157731707,-0.13139647942197,0.4812686111178499,-0.0352929929153659,-0.4829468991965298
0.5104984223302326,-0.0885742924358351,0.0644757100547408,-1.2852413679243504,-0.343818767537978,0.5641737510217524,-0.1110888756549662,0.1339417619820249
0.3681266599196827,-0.2998863935560535,-0.1091937985133312,-1.280813027808562,-0.161468365691309,0.000670188646416,-0.1726181045819011,-0.1584813081067154
0.5916647564747619,0.060444344000688,0.0142765985679485,0.0574166940164789,0.2621946063036954,1.3363826980316145,0.0057986673258234,-0.5447727791948747
