CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay,date
Colombia,COL,,,NAT_TOTAL,20200123,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,4.69,4.69,5.36,5.36,0.0,0.0,2020-01-23
Colombia,COL,,,NAT_TOTAL,20200124,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,4.69,4.69,5.36,5.36,0.0,0.0,2020-01-24
Colombia,COL,,,NAT_TOTAL,20200125,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,4.69,4.69,5.36,5.36,0.0,0.0,2020-01-25
Colombia,COL,,,NAT_TOTAL,20200126,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,4.69,4.69,5.36,5.36,0.0,0.0,2020-01-26
Colombia,COL,,,NAT_TOTAL,20200127,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,4.69,4.69,5.36,5.36,0.0,0.0,2020-01-27
Colombia,COL,,,NAT_TOTAL,20200128,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,4.69,4.69,5.36,5.36,0.0,0.0,2020-01-28
Colombia,COL,,,NAT_TOTAL,20200129,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,4.69,4.69,5.36,5.36,0.0,0.0,2020-01-29
Colombia,COL,,,NAT_TOTAL,20200130,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,4.69,4.69,5.36,5.36,0.0,0.0,2020-01-30
Colombia,COL,,,NAT_TOTAL,20200131,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,8.85,8.85,10.12,10.12,0.0,0.0,2020-01-31
Colombia,COL,,,NAT_TOTAL,20200201,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,8.85,8.85,10.12,10.12,0.0,0.0,2020-02-01
Colombia,COL,,,NAT_TOTAL,20200202,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,8.85,8.85,10.12,10.12,0.0,0.0,2020-02-02
Colombia,COL,,,NAT_TOTAL,20200203,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,8.85,8.85,10.12,10.12,0.0,0.0,2020-02-03
Colombia,COL,,,NAT_TOTAL,20200204,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,8.85,8.85,10.12,10.12,0.0,0.0,2020-02-04
Colombia,COL,,,NAT_TOTAL,20200205,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,8.85,8.85,10.12,10.12,0.0,0.0,2020-02-05
Colombia,COL,,,NAT_TOTAL,20200206,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,8.85,8.85,10.12,10.12,0.0,0.0,2020-02-06
Colombia,COL,,,NAT_TOTAL,20200207,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,8.85,8.85,10.12,10.12,0.0,0.0,2020-02-07
Colombia,COL,,,NAT_TOTAL,20200208,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,8.85,8.85,10.12,10.12,0.0,0.0,2020-02-08
Colombia,COL,,,NAT_TOTAL,20200209,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,8.85,8.85,10.12,10.12,0.0,0.0,2020-02-09
Colombia,COL,,,NAT_TOTAL,20200210,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,8.85,8.85,10.12,10.12,0.0,0.0,2020-02-10
Colombia,COL,,,NAT_TOTAL,20200211,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,8.85,8.85,10.12,10.12,0.0,0.0,2020-02-11
Colombia,COL,,,NAT_TOTAL,20200212,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,8.85,8.85,10.12,10.12,0.0,0.0,2020-02-12
Colombia,COL,,,NAT_TOTAL,20200213,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,8.85,8.85,10.12,10.12,0.0,0.0,2020-02-13
Colombia,COL,,,NAT_TOTAL,20200214,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,8.85,8.85,10.12,10.12,0.0,0.0,2020-02-14
Colombia,COL,,,NAT_TOTAL,20200215,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,8.85,8.85,10.12,10.12,0.0,0.0,2020-02-15
Colombia,COL,,,NAT_TOTAL,20200216,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,8.85,8.85,10.12,10.12,0.0,0.0,2020-02-16
Colombia,COL,,,NAT_TOTAL,20200217,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,8.85,8.85,10.12,10.12,0.0,0.0,2020-02-17
Colombia,COL,,,NAT_TOTAL,20200218,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,8.85,8.85,10.12,10.12,0.0,0.0,2020-02-18
Colombia,COL,,,NAT_TOTAL,20200219,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,8.85,8.85,10.12,10.12,0.0,0.0,2020-02-19
Colombia,COL,,,NAT_TOTAL,20200220,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,8.85,8.85,10.12,10.12,0.0,0.0,2020-02-20
Colombia,COL,,,NAT_TOTAL,20200221,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,8.85,8.85,10.12,10.12,0.0,0.0,2020-02-21
Colombia,COL,,,NAT_TOTAL,20200222,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,8.85,8.85,10.12,10.12,0.0,0.0,2020-02-22
Colombia,COL,,,NAT_TOTAL,20200223,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,8.33,8.33,9.52,9.52,8.85,8.85,10.12,10.12,0.0,0.0,2020-02-23
Colombia,COL,,,NAT_TOTAL,20200224,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,12.04,12.04,16.67,16.67,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-24
Colombia,COL,,,NAT_TOTAL,20200225,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,12.04,12.04,16.67,16.67,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-25
Colombia,COL,,,NAT_TOTAL,20200226,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,12.04,12.04,16.67,16.67,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-26
Colombia,COL,,,NAT_TOTAL,20200227,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,12.04,12.04,16.67,16.67,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-27
Colombia,COL,,,NAT_TOTAL,20200228,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,12.04,12.04,16.67,16.67,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-28
Colombia,COL,,,NAT_TOTAL,20200229,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,12.04,12.04,16.67,16.67,10.94,10.94,12.5,12.5,0.0,0.0,2020-02-29
Colombia,COL,,,NAT_TOTAL,20200301,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,12.04,12.04,16.67,16.67,10.94,10.94,12.5,12.5,0.0,0.0,2020-03-01
Colombia,COL,,,NAT_TOTAL,20200302,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,12.04,12.04,16.67,16.67,10.94,10.94,12.5,12.5,0.0,0.0,2020-03-02
Colombia,COL,,,NAT_TOTAL,20200303,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,12.04,12.04,16.67,16.67,10.94,10.94,12.5,12.5,0.0,0.0,2020-03-03
Colombia,COL,,,NAT_TOTAL,20200304,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,12.04,12.04,16.67,16.67,10.94,10.94,12.5,12.5,0.0,0.0,2020-03-04
Colombia,COL,,,NAT_TOTAL,20200305,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,12.04,12.04,16.67,16.67,10.94,10.94,12.5,12.5,0.0,0.0,2020-03-05
Colombia,COL,,,NAT_TOTAL,20200306,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,1.0,0.0,12.04,12.04,16.67,16.67,10.94,10.94,12.5,12.5,0.0,0.0,2020-03-06
Colombia,COL,,,NAT_TOTAL,20200307,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,1.0,0.0,12.04,12.04,16.67,16.67,10.94,10.94,12.5,12.5,0.0,0.0,2020-03-07
Colombia,COL,,,NAT_TOTAL,20200308,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,1.0,0.0,12.04,12.04,16.67,16.67,10.94,10.94,12.5,12.5,0.0,0.0,2020-03-08
Colombia,COL,,,NAT_TOTAL,20200309,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,1.0,0.0,14.81,14.81,21.43,21.43,12.5,12.5,14.29,14.29,0.0,0.0,2020-03-09
Colombia,COL,,,NAT_TOTAL,20200310,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,3.0,0.0,14.81,14.81,21.43,21.43,12.5,12.5,14.29,14.29,0.0,0.0,2020-03-10
Colombia,COL,,,NAT_TOTAL,20200311,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,9.0,0.0,14.81,14.81,21.43,21.43,12.5,12.5,14.29,14.29,0.0,0.0,2020-03-11
Colombia,COL,,,NAT_TOTAL,20200312,0.0,,1.0,1.0,2.0,0.0,2.0,1.0,0.0,,0.0,,0.0,,2.0,0.0,,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,9.0,0.0,34.26,34.26,38.1,38.1,23.44,23.44,26.79,26.79,0.0,0.0,2020-03-12
Colombia,COL,,,NAT_TOTAL,20200313,0.0,,1.0,1.0,2.0,0.0,2.0,1.0,0.0,,0.0,,0.0,,2.0,0.0,,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,13.0,0.0,34.26,34.26,38.1,38.1,23.44,23.44,26.79,26.79,0.0,0.0,2020-03-13
Colombia,COL,,,NAT_TOTAL,20200314,0.0,,1.0,1.0,2.0,0.0,2.0,1.0,0.0,,0.0,,0.0,,2.0,0.0,,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,22.0,0.0,34.26,34.26,38.1,38.1,23.44,23.44,26.79,26.79,0.0,0.0,2020-03-14
